"ORDER_LINE_ID","ORDER__ORDER_ID","PRODUCT__PRODUCT_ID","CUSTOMER__CUSTOMER_ID","ORDER_UNIT_PRICE","ORDER_UNIT_QUANTITY","WDF__CLIENT_ID","ORDER_UNIT_DISCOUNT","ORDER_UNIT_COST","DATE","ORDER_DATE","CUSTOMER_AGE"
"la5EH7WdInUaHyGqAndTgdPVlP1q7alG","4819","60","84","309.99","9.00","merchant__clothing","0.00","172.99","2022-05-14 21:53:00.000","2022-05-14 21:53:00.000","1-3M"
"AycSWzwWiAhDtZtJZEGZIe56MhkEdHF7","1735","24","131","364.99","7.00","merchant__clothing","0.00","184.99","2022-04-09 10:21:00.000","2022-04-09 10:21:00.000","4-6M"
"Yt39ia24S87NMTCr4qX6yV92VBssUUyj","11","12","28","243.99","8.00","merchant__clothing","0.00","123.99","2022-01-08 21:10:00.000","2022-01-08 21:10:00.000","1-3M"
"S2dJDHuw146DlpXqSd0khNOrQAmZZVvy","4553","26","93","279.99","3.00","merchant__bigboxretailer","0.00","142.99","2022-04-05 20:11:00.000","2022-04-05 20:11:00.000","4-6M"
"9IT3wB2Bz44CTF7lEbrjLkTzwDihFgFU","436","72","24","443.99","7.00","merchant__clothing","0.00","413.56","2020-06-04 18:00:00.000","2020-06-04 18:00:00.000","7M+"
"39hwiWayERG0GjbCdc93EURWbiYIFDHq","4286","38","47","696.99","4.00","merchant__bigboxretailer","0.00","528.99","2022-08-04 17:47:00.000","2022-08-04 17:47:00.000","1-3M"
"QcZ7YGdLj1IA9yrSJvTiq4mdIAf02yrf","5079","4","166","321.99","3.00","merchant__clothing","0.00","170.99","2021-10-06 20:20:00.000","2021-10-06 20:20:00.000","7M+"
"DrgNaJLTvoHPtAHTQTlF8reaeVmb9av0","5089","46","167","207.99","1.00","merchant__clothing","0.00","157.99","2020-11-21 11:40:00.000","2020-11-21 11:40:00.000","4-6M"
"fiygfaaOYIcHVtciBBXH963f7leE615y","6345","1","266","128.99","5.00","merchant__clothing","0.00","66.99","2022-08-21 08:50:00.000","2022-08-21 08:50:00.000","7M+"
"ewG98PFDFDIMaEXN4eZgpHX6TRWsAS3o","5137","55","170","209.99","11.00","merchant__clothing","0.00","174.99","2022-01-10 12:59:00.000","2022-01-10 12:59:00.000","7M+"
"v5fpyxj0MJAryHeN2wxIKw0MPQ6fZm62","5729","92","212","430.99","1.00","merchant__bigboxretailer","0.00","231.99","2022-08-31 16:48:00.000","2022-08-31 16:48:00.000","7M+"
"yU4thoXpHhYjuBhog0bjMfB8y74QYuPT","1450","28","16","37.99","9.00","merchant__clothing","0.00","20.99","2022-01-20 14:05:00.000","2022-01-20 14:05:00.000","1-3M"
"Nstj88ooTI1AfU40SDZcTWQq6ZmjpMgB","5702","92","210","430.99","3.00","merchant__bigboxretailer","0.00","231.99","2022-07-22 19:48:00.000","2022-07-22 19:48:00.000","7M+"
"8jVyp9qSDIRM89hW9U0T574l6kyDfDer","4760","7","93","726.99","3.00","merchant__clothing","0.00","365.99","2022-06-11 11:46:00.000","2022-06-11 11:46:00.000","1-3M"
"o0Uqjnh1bLI3edtyXRjs3pTF9rjeesLe","7289","82","377","776.99","5.00","merchant__clothing","0.00","539.99","2022-08-03 10:00:00.000","2022-08-03 10:00:00.000","7M+"
"9rueDiHEV6WDeZ6a9CerR6kQbhRqiFOs","7175","45","360","560.99","2.00","merchant__clothing","0.00","365.99","2022-08-09 08:53:00.000","2022-08-09 08:53:00.000","7M+"
"ogfd7KE4N8le0ASnwGTof9wjxHkix7Ud","1107","34","114","279.99","8.00","merchant__clothing","0.00","142.99","2022-07-02 18:47:00.000","2022-07-02 18:47:00.000","1-3M"
"guqfso8sBdFCAaM9GQs5iWr68ytPQ3xT","1818","36","51","76.99","8.00","merchant__clothing","0.00","40.99","2022-07-06 10:27:00.000","2022-07-06 10:27:00.000","1-3M"
"xhsQ6Ph8pLEj6D8Y3iqHYtwKqwqUAVBZ","1369","81","25","438.99","4.00","merchant__clothing","0.00","315.99","2022-02-01 20:14:00.000","2022-02-01 20:14:00.000","1-3M"
"ESBCFqtpPx1PiQIctggvc7yyZGXeVuDM","6487","60","281","280.99","3.00","merchant__clothing","0.00","164.99","2021-09-15 12:45:00.000","2021-09-15 12:45:00.000","4-6M"
"FyfAzVmUqYkvOJnpopufv52vJO1uEhLQ","3517","65","79","519.99","4.00","merchant__bigboxretailer","0.00","268.99","2022-09-19 15:40:00.000","2022-09-19 15:40:00.000","1-3M"
"kOOYNLOFpL9CBzpvDtSMdTKOqKGpZxkm","1159","61","43","375.99","9.00","merchant__clothing","0.00","218.02","2020-10-26 18:03:00.000","2020-10-26 18:03:00.000","7M+"
"w4wExvASbX5n1e9pCX5BKYpGkFod2AIU","6078","33","243","111.99","3.00","merchant__clothing","0.00","60.99","2021-01-05 16:06:00.000","2021-01-05 16:06:00.000","1-3M"
"KZfUbypF2QAEMb1ZVUOlCSJj2ouOhlgm","4881","76","42","470.99","7.00","merchant__clothing","0.00","440.27","2019-10-24 09:39:00.000","2019-10-24 09:39:00.000","7M+"
"xw4cg9BUMvuQ0MPllbhzTfGDPb1I1lFp","7080","69","347","139.99","5.00","merchant__clothing","0.00","111.99","2021-12-02 15:33:00.000","2021-12-02 15:33:00.000","1-3M"
"xYtRhT8wGjjbNzoxeJD6vN10uqsc2FyI","1157","53","18","286.99","2.00","merchant__bigboxretailer","0.00","131.99","2021-05-03 19:35:00.000","2021-05-03 19:35:00.000","7M+"
"vqxLmfvG8fKNDw6kDGbxhV8Q10lHzijY","6364","50","269","691.99","7.00","merchant__bigboxretailer","0.00","511.99","2021-03-16 17:13:00.000","2021-03-16 17:13:00.000","1-3M"
"hYt1K9qLUtDnBP2coy1X3yBlnu9poFpw","6949","14","330","242.99","11.00","merchant__bigboxretailer","0.00","123.99","2022-10-19 17:56:00.000","2022-10-19 17:56:00.000","7M+"
"EsKdnrLpgEHRFtQ8hRypsaVK1H1QEU2k","6186","62","252","258.99","2.00","merchant__bigboxretailer","0.00","183.99","2021-12-03 09:40:00.000","2021-12-03 09:40:00.000","7M+"
"YT14oO9zX9Jkw9b4EsigbRruB6VhWtjf","7712","14","499","242.99","6.00","merchant__bigboxretailer","0.00","123.99","2022-10-13 17:08:00.000","2022-10-13 17:08:00.000","1-3M"
"p5K6O5tCsyEPtEC3vqEokWoZ5SfTv7O9","4350","25","69","219.99","4.00","merchant__clothing","22.00","111.99","2022-04-29 17:29:00.000","2022-04-29 17:29:00.000","1-3M"
"MnHxzdp9enX9vpLCBtrSDfSzaQwMedkT","1330","2","32","85.99","7.00","merchant__bigboxretailer","0.00","44.99","2022-03-22 21:32:00.000","2022-03-22 21:32:00.000","1-3M"
"jO5SsRH3Sl2RRm9kOE28Brfiix7jOfHT","3580","47","61","649.99","1.00","merchant__clothing","0.00","394.99","2022-09-24 21:03:00.000","2022-09-24 21:03:00.000","1-3M"
"N1SVuzPWla7JkPIiHPUiCRGYojI91Pvy","7024","19","340","546.99","1.00","merchant__clothing","0.00","275.99","2021-12-25 13:17:00.000","2021-12-25 13:17:00.000","4-6M"
"apkk0zcy999h9cu3mL9fdLBebeZev8pH","4198","45","79","509.99","10.00","merchant__clothing","0.00","348.99","2020-12-08 13:12:00.000","2020-12-08 13:12:00.000","7M+"
"2WhypWWh7Ca4toiH9QiZdnaZWUT4BSHD","5381","87","187","167.99","10.00","merchant__clothing","0.00","136.99","2020-12-15 21:34:00.000","2020-12-15 21:34:00.000","4-6M"
"GF19B5zIw5TgK1l4XMMUJIPzO6AdGHH8","1651","24","39","364.99","9.00","merchant__clothing","0.00","184.99","2022-03-06 11:52:00.000","2022-03-06 11:52:00.000","1-3M"
"jBGSRZxY10Q0LOMZDMl1iu5LjLhJBj01","7410","81","398","438.99","1.00","merchant__clothing","0.00","315.99","2021-12-23 10:35:00.000","2021-12-23 10:35:00.000","1-3M"
"WJmpVpp95UXXL62SIdIs3HKSya6ABJFV","3870","92","63","390.99","6.00","merchant__bigboxretailer","39.10","220.99","2021-05-16 13:05:00.000","2021-05-16 13:05:00.000","7M+"
"ZBZUHQISqeQbisCc5s6GkIlBHP9dyRWU","4840","36","54","76.99","3.00","merchant__clothing","0.00","40.99","2022-10-11 15:12:00.000","2022-10-11 15:12:00.000","1-3M"
"ZIQ8VZ7dBmlnMXuynwSrBcmZ40HpPKyS","5819","40","220","526.99","1.00","merchant__clothing","0.00","454.99","2021-06-10 10:27:00.000","2021-06-10 10:27:00.000","7M+"
"j0gcH3F0H3LIAnutDZ8ZSWq8LSJ0viYq","7187","47","362","649.99","4.00","merchant__clothing","0.00","394.99","2022-05-05 07:05:00.000","2022-05-05 07:05:00.000","7M+"
"mFuBEyqHBfSIbpHHFqRzCSrKyFCDDqC0","3628","86","99","152.99","2.00","merchant__clothing","0.00","31.99","2022-03-24 21:59:00.000","2022-03-24 21:59:00.000","4-6M"
"QKiTO6ay2yOhy9gm8e9HRnVXJezL5Xi9","6476","24","280","331.99","5.00","merchant__clothing","0.00","175.99","2021-05-20 14:03:00.000","2021-05-20 14:03:00.000","1-3M"
"EdIPIuQeautUOPMFN4Rsq3zbeEGDegng","7501","8","417","273.99","4.00","merchant__bigboxretailer","0.00","139.99","2022-08-10 02:27:00.000","2022-08-10 02:27:00.000","4-6M"
"kgN3LHgtQr5vd0jIHl7Y5BDbCLYeeVmB","3921","55","54","209.99","8.00","merchant__clothing","0.00","174.99","2021-12-22 15:06:00.000","2021-12-22 15:06:00.000","4-6M"
"ElEGmmUBtl0ym6kcOHJD6hdCgbbsyE2q","6712","75","304","491.99","2.00","merchant__clothing","0.00","443.99","2022-05-10 01:59:00.000","2022-05-10 01:59:00.000","7M+"
"0FQv7VW76FGU76Aacfwohbz4pjziun3b","4373","50","43","691.99","9.00","merchant__bigboxretailer","0.00","511.99","2021-04-10 11:17:00.000","2021-04-10 11:17:00.000","7M+"
"pKW6KIk75hU8TT0WwR4Vx1ko6RcaOREU","6060","4","241","353.99","11.00","merchant__clothing","0.00","179.99","2021-11-04 22:49:00.000","2021-11-04 22:49:00.000","7M+"
"80dJiMN10lc35CEkZsaeIocEf2mhloFp","5800","25","218","199.99","4.00","merchant__clothing","0.00","106.99","2021-10-12 09:17:00.000","2021-10-12 09:17:00.000","7M+"
"l0psU2G5sW2VlsBD9N4EjDsFhuQ2TflC","355","90","50","461.99","1.00","merchant__clothing","0.00","241.99","2020-11-16 11:44:00.000","2020-11-16 11:44:00.000","7M+"
"duWGv4JLm5ywRQ6B0eH3EI4vgjtA743M","5677","72","208","537.99","5.00","merchant__clothing","0.00","456.99","2022-09-07 20:44:00.000","2022-09-07 20:44:00.000","7M+"
"kUmFqjMNmlE103IdgnLWqAaHW0c93u26","4703","13","72","100.99","9.00","merchant__clothing","0.00","54.99","2021-09-25 16:57:00.000","2021-09-25 16:57:00.000","7M+"
"QVFiwYymBH0GkuGogkLm04UfWsNrtD1u","7435","33","402","122.99","4.00","merchant__clothing","0.00","63.99","2022-09-30 13:58:00.000","2022-09-30 13:58:00.000","7M+"
"SQacG9PGpuRbwCnuiSNOpKPgzztdvXRW","494","84","19","635.99","10.00","merchant__clothing","0.00","421.99","2021-02-09 13:16:00.000","2021-02-09 13:16:00.000","7M+"
"4APLNgThc8oYi1TCjl4YBe8NDC7eaCU4","7586","79","440","467.99","2.00","merchant__clothing","0.00","390.99","2022-05-03 19:53:00.000","2022-05-03 19:53:00.000","1-3M"
"CeZbjGmpTQOkRjuRZKz9PUZDRzffkOpW","5615","59","204","692.99","2.00","merchant__bigboxretailer","0.00","485.99","2021-04-04 14:38:00.000","2021-04-04 14:38:00.000","7M+"
"ADecamzNVwj5cdrJEfvEvAxhVv9m0FNz","684","20","100","28.99","1.00","merchant__bigboxretailer","0.00","16.99","2022-03-17 09:01:00.000","2022-03-17 09:01:00.000","1-3M"
"DxY72wjDXD770sC8L7XR2P5ImWungoRN","5956","71","232","266.99","1.00","merchant__clothing","0.00","25.99","2021-12-26 14:20:00.000","2021-12-26 14:20:00.000","7M+"
"Dzkrsc9j3FNeclzuOsKQPPkqn227JHUD","212","60","113","309.99","5.00","merchant__clothing","0.00","172.99","2022-03-30 13:54:00.000","2022-03-30 13:54:00.000","4-6M"
"8QkwSxmNuKmTcBvxRp7hyXLbqXsD2HaQ","134","2","61","85.99","5.00","merchant__bigboxretailer","0.00","44.99","2022-08-12 10:21:00.000","2022-08-12 10:21:00.000","1-3M"
"JK4iOuhE5igFeXk6VvAn9IfaYLQ18XZ3","6651","26","298","254.99","6.00","merchant__clothing","0.00","135.99","2021-06-29 21:50:00.000","2021-06-29 21:50:00.000","1-3M"
"1br0LrutCWOGTAQV8eqxDHSTq9aRI3rF","6729","68","306","238.99","3.00","merchant__bigboxretailer","0.00","113.99","2021-06-15 20:48:00.000","2021-06-15 20:48:00.000","1-3M"
"LFUm5rw4NhGCKJOwzs3tPvmaQMJ4Kna2","5107","86","168","152.99","1.00","merchant__bigboxretailer","0.00","31.99","2022-03-24 15:08:00.000","2022-03-24 15:08:00.000","7M+"
"TZFWJeI0SNAaUH4G8ZO4BWMIJaBjruCt","637","27","49","267.99","2.00","merchant__bigboxretailer","0.00","136.99","2022-03-07 15:19:00.000","2022-03-07 15:19:00.000","4-6M"
"6rfZaFvqo2EKrCCKeGD6z6Y85FYFIbM3","509","20","77","28.99","3.00","merchant__bigboxretailer","0.00","16.99","2022-02-14 20:53:00.000","2022-02-14 20:53:00.000","1-3M"
"t5o7SUwNCpoZHSfJE2PDDkiVXr5Mbbrl","6145","21","248","122.99","1.00","merchant__clothing","0.00","63.99","2022-09-26 17:46:00.000","2022-09-26 17:46:00.000","7M+"
"Cw6PAPKCNDKYCFbS8wJf5bYIfm0W7GXm","6267","8","259","273.99","4.00","merchant__bigboxretailer","0.00","139.99","2022-04-16 09:15:00.000","2022-04-16 09:15:00.000","7M+"
"yNpp2QPhTLaLNcU5iDd3pbFdVsdnjJ5c","6671","32","300","56.99","1.00","merchant__bigboxretailer","0.00","29.99","2021-11-23 15:26:00.000","2021-11-23 15:26:00.000","7M+"
"2YiV4mwaDfqgYwFQYKUjoLEHtqUYaGOv","3939","92","74","430.99","2.00","merchant__bigboxretailer","0.00","231.99","2022-01-07 18:57:00.000","2022-01-07 18:57:00.000","1-3M"
"jZjow6KRYVsnLXR6t1jjqkWUMooUeZwy","4058","17","19","23.99","5.00","merchant__bigboxretailer","0.00","13.99","2022-04-24 09:14:00.000","2022-04-24 09:14:00.000","1-3M"
"l6Faa8ottB14zxlFbCdTf7ZSB6maiojQ","4552","14","87","242.99","1.00","merchant__bigboxretailer","0.00","123.99","2022-07-28 13:47:00.000","2022-07-28 13:47:00.000","1-3M"
"N7TaowsTA4z09nDWEr6b7eFoXxIV4prJ","6043","91","240","181.99","9.00","merchant__clothing","0.00","27.99","2021-02-01 20:23:00.000","2021-02-01 20:23:00.000","1-3M"
"25Z9yUkXDb6WdUovqWRHDIURxN7TZsmM","4851","45","52","560.99","4.00","merchant__clothing","0.00","365.99","2022-04-13 23:44:00.000","2022-04-13 23:44:00.000","1-3M"
"ij0uxx1sZI8SJ89M1mgqZj03Hdhska15","813","16","13","304.99","9.00","merchant__clothing","0.00","154.99","2022-08-27 14:59:00.000","2022-08-27 14:59:00.000","1-3M"
"a822yHT0FtpgJQJ3R1jpKAxDGyNyLip5","5722","59","212","692.99","10.00","merchant__bigboxretailer","0.00","485.99","2021-08-27 08:18:00.000","2021-08-27 08:18:00.000","7M+"
"r0AnsLsARdxFiE5QYyx5MPwPikZRmvhG","807","56","29","561.99","1.00","merchant__bigboxretailer","0.00","302.99","2022-06-26 11:58:00.000","2022-06-26 11:58:00.000","1-3M"
"3Em3b1IPLnLiCaXxDTdV7GML4AT5dFN9","3727","44","46","356.99","2.00","merchant__bigboxretailer","0.00","105.99","2021-11-11 09:08:00.000","2021-11-11 09:08:00.000","4-6M"
"aIqguko1YHolEtV1V7CZqkZS5oSDzu9j","4744","51","124","229.99","3.00","merchant__clothing","0.00","81.99","2022-06-01 19:11:00.000","2022-06-01 19:11:00.000","4-6M"
"Lkvuyhq2hl9cZA7VlMfKkVSDRMI9B9Un","1194","58","18","211.99","1.00","merchant__clothing","0.00","194.12","2020-04-14 17:26:00.000","2020-04-14 17:26:00.000","7M+"
"wLMp5O8JccgWBwnGKGEWZe36g0OGjU5D","4442","26","125","279.99","4.00","merchant__bigboxretailer","0.00","142.99","2022-07-18 09:04:00.000","2022-07-18 09:04:00.000","1-3M"
"r9TP0Txk8ocvW7Aeq5n5Y6BqGbY8D6d6","655","20","30","28.99","10.00","merchant__bigboxretailer","0.00","16.99","2022-09-26 11:11:00.000","2022-09-26 11:11:00.000","1-3M"
"r8gD7L5tTTTm89noHPGuHlkmSbHfEkW3","7473","87","410","184.99","5.00","merchant__clothing","0.00","143.99","2022-05-06 13:49:00.000","2022-05-06 13:49:00.000","1-3M"
"IAr0WiMqzagwU9yOizRNEUHSKtIXItwX","6807","35","314","83.99","2.00","merchant__bigboxretailer","0.00","43.99","2022-05-14 13:07:00.000","2022-05-14 13:07:00.000","7M+"
"QCEWw625UDrgqs4umJgMhjPzrbwEz9m7","6779","19","311","496.99","1.00","merchant__clothing","0.00","262.99","2021-10-08 19:37:00.000","2021-10-08 19:37:00.000","4-6M"
"6dgPc9NSCT5sGTfFtJnPx6tv8wG6MZtJ","4907","75","7","491.99","2.00","merchant__clothing","0.00","443.99","2022-09-27 18:06:00.000","2022-09-27 18:06:00.000","1-3M"
"uK0hLMmOMKibboEVu34aMPgvIRJE8lqH","4751","11","70","122.99","10.00","merchant__bigboxretailer","0.00","63.99","2022-04-12 11:57:00.000","2022-04-12 11:57:00.000","4-6M"
"Ipixmz75iZZVPEtKdRIFJ9aOOU8dlpLd","5206","35","175","68.99","5.00","merchant__bigboxretailer","0.00","39.39","2020-09-20 00:04:00.000","2020-09-20 00:04:00.000","1-3M"
"rZHZREZUNnsSzHTodZaGBpxK3Ya5V7Hh","4556","56","77","510.99","7.00","merchant__bigboxretailer","0.00","288.99","2021-05-19 14:22:00.000","2021-05-19 14:22:00.000","7M+"
"5ISCrbkAEaOWiGTED2Hkc1GkJunRNBgn","7340","20","385","28.99","8.00","merchant__bigboxretailer","0.00","16.99","2022-05-21 20:51:00.000","2022-05-21 20:51:00.000","4-6M"
"j8XYibsc03DoHhVPQ986poggMa78zqF5","7407","35","397","83.99","2.00","merchant__bigboxretailer","0.00","43.99","2022-03-10 15:15:00.000","2022-03-10 15:15:00.000","1-3M"
"NvI608rPEMDuPiM4iNHTCp50ShygN8Hw","5503","86","195","152.99","10.00","merchant__bigboxretailer","0.00","31.99","2022-01-12 11:18:00.000","2022-01-12 11:18:00.000","7M+"
"dzLKZRYVoOARutB2lcQQ92iRdVKDqrzB","4883","34","72","279.99","3.00","merchant__clothing","0.00","142.99","2022-05-08 23:12:00.000","2022-05-08 23:12:00.000","1-3M"
"67s6VZMiKfH95JYRMZRFzTh86WtfGCUk","5584","53","202","286.99","6.00","merchant__bigboxretailer","0.00","131.99","2021-02-21 10:52:00.000","2021-02-21 10:52:00.000","4-6M"
"TxcrmxqKj4QsvcFVZ8gbriaIyvRGI7f6","4856","83","31","456.99","3.00","merchant__bigboxretailer","0.00","413.99","2020-12-12 20:05:00.000","2020-12-12 20:05:00.000","7M+"
"q7lDxL209zchOSxqqkUAnnqPi9ElXF2Q","4078","55","129","209.99","7.00","merchant__clothing","21.00","174.99","2022-05-19 22:42:00.000","2022-05-19 22:42:00.000","4-6M"
"0jMquIaWj2yoF2mlocBP3t4kqkeXFcY3","6851","15","319","67.99","1.00","merchant__clothing","0.00","37.99","2021-07-02 14:35:00.000","2021-07-02 14:35:00.000","1-3M"
"2aotZONyg4o9qmathVpK5P8hejgr6Nec","795","70","132","428.99","10.00","merchant__clothing","0.00","333.99","2022-07-27 22:38:00.000","2022-07-27 22:38:00.000","1-3M"
"xkl3M9dUHimcz7yIJcT2d3QmhPrOCHka","51","11","126","122.99","3.00","merchant__bigboxretailer","0.00","63.99","2022-05-26 11:11:00.000","2022-05-26 11:11:00.000","4-6M"
"IAcEbtJ0KXfziXhS4PyLuZawu9cfwdhq","1039","14","102","242.99","10.00","merchant__bigboxretailer","0.00","123.99","2022-08-09 13:29:00.000","2022-08-09 13:29:00.000","1-3M"
"tXmHdc0dZ1619nFrhN2kFwrpYXppNREE","1073","34","69","279.99","1.00","merchant__clothing","28.00","142.99","2022-10-12 08:52:00.000","2022-10-12 08:52:00.000","1-3M"
"qw0dTb2yLhLU7MVhttjGAPKSKBYj9HCL","5485","46","194","207.99","3.00","merchant__clothing","0.00","157.99","2021-01-07 11:01:00.000","2021-01-07 11:01:00.000","4-6M"
"Jrq1FUsk1vqswbEC3qdpyjorl7SnECR1","6659","48","299","422.99","9.00","merchant__clothing","0.00","348.99","2021-05-04 16:57:00.000","2021-05-04 16:57:00.000","1-3M"
"UsOB4S96LZpA7oQdKOw9tzCoQ21CHft6","3825","41","25","254.99","6.00","merchant__bigboxretailer","0.00","196.99","2021-06-25 22:37:00.000","2021-06-25 22:37:00.000","7M+"
"qiox702KifmsV04Upf0uhABbC88OPkrK","3582","37","35","726.99","2.00","merchant__clothing","0.00","365.99","2022-06-16 20:43:00.000","2022-06-16 20:43:00.000","4-6M"
"15zMxtyuwbuLwaDoVajBJGv61rwmdHEn","3635","9","12","185.99","10.00","merchant__bigboxretailer","0.00","94.99","2022-03-05 08:38:00.000","2022-03-05 08:38:00.000","1-3M"
"L2noXktZ2MLEIz9456rcHyKQi0KFBdLn","4471","26","24","279.99","10.00","merchant__clothing","0.00","142.99","2022-07-21 16:56:00.000","2022-07-21 16:56:00.000","1-3M"
"QsqtpQCf6b92LJgpvbpEg7xU2Z2dwS97","4153","6","91","310.99","2.00","merchant__clothing","0.00","157.99","2022-10-14 14:35:00.000","2022-10-14 14:35:00.000","1-3M"
"xInJL0hsabPiPf8Xg4WWXlAouCXWgr6x","50","13","25","110.99","4.00","merchant__clothing","0.00","57.99","2022-01-13 17:46:00.000","2022-01-13 17:46:00.000","1-3M"
"VBWL8irEZ1kJdqOLOvjKyWLBA5pOrQxk","1034","47","50","649.99","3.00","merchant__bigboxretailer","0.00","394.99","2022-08-17 00:58:00.000","2022-08-17 00:58:00.000","1-3M"
"oToScYKf3m3GGYS7hSdHpyk2EtDSfgKu","5627","1","205","117.99","7.00","merchant__clothing","0.00","63.99","2021-02-16 21:27:00.000","2021-02-16 21:27:00.000","4-6M"
"Y46nIGCYmCyCr3BWGtL5v7DVLfuHRlXI","4230","76","112","470.99","2.00","merchant__clothing","0.00","440.27","2019-10-05 08:14:00.000","2019-10-05 08:14:00.000","7M+"
"3oksLj8Lq43WJW0wLCB2jbirh2TlziAT","1788","55","26","190.99","6.00","merchant__clothing","0.00","166.99","2021-05-28 16:03:00.000","2021-05-28 16:03:00.000","7M+"
"oRpdAAdcM00gEJBSjXAZg1lwlkSP204T","3820","13","87","110.99","3.00","merchant__clothing","0.00","57.99","2022-05-01 11:28:00.000","2022-05-01 11:28:00.000","4-6M"
"4eK9dUl9sXTMCjXfPae3pWsTdEUHLSn7","7298","5","378","167.99","6.00","merchant__bigboxretailer","0.00","85.99","2022-08-09 08:05:00.000","2022-08-09 08:05:00.000","7M+"
"q9KELtCIrtKqODaI4okNClkQy1ZBwefH","4238","43","14","313.99","9.00","merchant__clothing","0.00","252.99","2022-04-30 21:51:00.000","2022-04-30 21:51:00.000","1-3M"
"bBUoqLkslHV2pXFA0mgWSR7kqf8FGD7q","5019","10","163","56.99","5.00","merchant__clothing","0.00","32.79","2020-05-21 14:22:00.000","2020-05-21 14:22:00.000","1-3M"
"cgUzZP7cY1sfxmfvPalvb5GWZyk5x0Yy","3553","4","29","353.99","6.00","merchant__clothing","0.00","179.99","2022-03-11 20:28:00.000","2022-03-11 20:28:00.000","1-3M"
"WVWe4eHNJj6fabVYWwH7ysByZ8NAkB8L","4999","75","161","447.99","9.00","merchant__clothing","0.00","422.99","2021-10-14 08:24:00.000","2021-10-14 08:24:00.000","7M+"
"wRimD0PEtJhD5Rbhio8YiYF2ZyGFa8mY","369","24","86","364.99","2.00","merchant__clothing","0.00","184.99","2022-03-13 17:22:00.000","2022-03-13 17:22:00.000","1-3M"
"U1WdySzSWgI07ul3llfn9iL3iPavA421","7270","86","374","152.99","5.00","merchant__clothing","0.00","31.99","2022-03-25 20:32:00.000","2022-03-25 20:32:00.000","4-6M"
"AnDPWZKdqea19Wx6h83jtIloAB3jDTUN","6740","74","307","523.99","6.00","merchant__bigboxretailer","0.00","418.99","2022-03-10 22:25:00.000","2022-03-10 22:25:00.000","7M+"
"Me8ZGU2K0miDjMfCXyqTsBaeDTjasOcI","1240","86","118","152.99","1.00","merchant__clothing","15.30","31.99","2022-06-03 12:15:00.000","2022-06-03 12:15:00.000","4-6M"
"mtZ3vhi4a9RkATzqLcHMMkCeQqAzgXf4","389","82","60","640.99","2.00","merchant__clothing","0.00","489.12","2020-02-27 00:40:00.000","2020-02-27 00:40:00.000","7M+"
"qN1rLxtWLqfNe73rGQ1oWXyc5AXNL22m","7471","51","410","229.99","7.00","merchant__clothing","0.00","81.99","2022-02-07 21:53:00.000","2022-02-07 21:53:00.000","1-3M"
"Z8zWZ0UZhJo2J16c7iAHFM4C3WIl5ug4","809","19","61","546.99","8.00","merchant__clothing","0.00","275.99","2022-06-30 21:06:00.000","2022-06-30 21:06:00.000","1-3M"
"TdqLGZoRD6F5eIt2pqpnpxH7Xz8GY2KN","228","35","91","83.99","8.00","merchant__bigboxretailer","0.00","43.99","2022-04-12 18:55:00.000","2022-04-12 18:55:00.000","1-3M"
"LSsUxKlWlEdIufYndiAmEpPZ37gzq3HE","6377","87","270","184.99","9.00","merchant__clothing","0.00","143.99","2022-01-18 18:26:00.000","2022-01-18 18:26:00.000","7M+"
"vkNQMYGnUeIJsFYgrz7jUcA5i972VygN","4672","62","49","258.99","10.00","merchant__bigboxretailer","0.00","183.99","2021-11-18 21:34:00.000","2021-11-18 21:34:00.000","7M+"
"6jjqDypXgtgSoTpVUjAuFaEa8K9lhbF7","4328","7","23","726.99","1.00","merchant__clothing","0.00","365.99","2022-02-11 02:29:00.000","2022-02-11 02:29:00.000","1-3M"
"TmKh7VBV3AfLk9tO2Sf5sXarxrQpvmSz","796","50","27","691.99","5.00","merchant__bigboxretailer","0.00","511.99","2020-12-07 16:01:00.000","2020-12-07 16:01:00.000","7M+"
"Xl7Zd6tlKOsaMvnAb8B5i8CqmrDquMpm","1850","71","35","242.99","9.00","merchant__clothing","0.00","24.99","2020-11-04 20:10:00.000","2020-11-04 20:10:00.000","7M+"
"Jrdh9PMON4SBOtMPy5jHG7jNnhSEmQKy","4092","26","49","279.99","10.00","merchant__bigboxretailer","0.00","142.99","2021-12-30 09:18:00.000","2021-12-30 09:18:00.000","7M+"
"9S8GLE5sVkh6rv77CsUdmR1WX8OwQATQ","3757","21","51","122.99","6.00","merchant__clothing","0.00","63.99","2022-08-24 09:27:00.000","2022-08-24 09:27:00.000","1-3M"
"tTiLFT8GKW0MPgYYVmaiqYnBfkXx5Qbw","7694","67","483","611.99","1.00","merchant__clothing","0.00","475.99","2022-08-26 13:52:00.000","2022-08-26 13:52:00.000","1-3M"
"6j1lavuk2rRTTLBbcoSVnwO0p4lWNCmM","4072","37","86","726.99","6.00","merchant__clothing","0.00","365.99","2022-03-09 20:39:00.000","2022-03-09 20:39:00.000","1-3M"
"t0BXjSuDGNJuK6K9vZTvTCyWoojoJv1G","3627","84","96","576.99","8.00","merchant__clothing","0.00","400.78","2020-08-08 17:49:00.000","2020-08-08 17:49:00.000","7M+"
