"ORDER_ID","WDF__CLIENT_ID","ORDER_STATUS"
"O-TP45ZIM4","merchant__bigboxretailer","Processed"
"O-UA3KAJF5","merchant__clothing","Processed"
"O-B2T7QBHH","merchant__bigboxretailer","Processed"
"O-HGPZWF8B","merchant__bigboxretailer","Processed"
"O-NAPRWPKM","merchant__electronics","Processed"
"O-P2CIZELE","merchant__clothing","Processed"
"O-JNT5RWX1","merchant__electronics","Processed"
"O-30EU1RU5","merchant__bigboxretailer","Processed"
"O-UY6ARCP9","merchant__bigboxretailer","Processed"
"O-RI0OGB62","merchant__bigboxretailer","Processed"
"O-HWPUYB6R","merchant__bigboxretailer","Processed"
"O-9R8N723B","merchant__bigboxretailer","In Cart"
"O-P2NBBEN8","merchant__electronics","Processed"
"O-IUKRB4L0","merchant__bigboxretailer","Processed"
"O-JNXB0V8A","merchant__electronics","Processed"
"O-H88YMI6Y","merchant__bigboxretailer","Processed"
"O-47LH9ITO","merchant__electronics","Processed"
"O-2ZQ8DDLD","merchant__electronics","Processed"
"O-LQVW23L9","merchant__bigboxretailer","Processed"
"O-AR3OCUNW","merchant__electronics","Processed"
"O-0SRZWAAO","merchant__electronics","Processed"
"O-NQD4XPFK","merchant__bigboxretailer","Processed"
"O-CNSNFXR8","merchant__bigboxretailer","Processed"
"O-SBL5SUL7","merchant__bigboxretailer","Processed"
"O-M8FFR1UC","merchant__bigboxretailer","Canceled"
"O-H8ZY00CG","merchant__electronics","Processed"
"O-16VPIRMV","merchant__electronics","Processed"
"O-CK6831IT","merchant__electronics","Processed"
"O-5GQXUWYC","merchant__electronics","Processed"
"O-96J1SVDY","merchant__electronics","Processed"
"O-YNA3YE3P","merchant__electronics","Processed"
"O-YU9L58AC","merchant__bigboxretailer","Canceled"
"O-ER60R17X","merchant__electronics","Processed"
"O-M2U5YYX3","merchant__electronics","Processed"
"O-HXAGP84R","merchant__electronics","Processed"
"O-PX2SF6FG","merchant__electronics","Processed"
"O-Y3891T43","merchant__electronics","Processed"
"O-C4OLQDX9","merchant__electronics","Processed"
"O-PKNIK7HP","merchant__electronics","Processed"
"O-MGSP7XXC","merchant__electronics","Processed"
"O-T0O2AFGR","merchant__electronics","Processed"
"O-2BH5LVM3","merchant__electronics","Processed"
"O-FKSPF987","merchant__bigboxretailer","Processed"
"O-D1JR2UKS","merchant__electronics","Processed"
"O-WV12F0XU","merchant__bigboxretailer","Processed"
"O-AVYZVZLV","merchant__bigboxretailer","Processed"
"O-P3G0SDIB","merchant__bigboxretailer","Processed"
"O-VMWQGYUB","merchant__clothing","Processed"
"O-VH16LBQ9","merchant__bigboxretailer","Processed"
"O-VSNWYPUB","merchant__electronics","Processed"
"O-S3LABEVR","merchant__electronics","Processed"
"O-H4Q3EC5V","merchant__electronics","Canceled"
"O-K4UF1F4M","merchant__bigboxretailer","Processed"
"O-JMF0VJS7","merchant__bigboxretailer","Processed"
"O-2WIIVJUK","merchant__bigboxretailer","Processed"
"O-GGIMY7EX","merchant__electronics","Processed"
"O-9UVMQTWD","merchant__electronics","Processed"
"O-5BTS7U8S","merchant__bigboxretailer","In Cart"
"O-I91PHBVB","merchant__electronics","Canceled"
"O-3H695VM7","merchant__bigboxretailer","Processed"
"O-N1NEN0BP","merchant__electronics","Canceled"
"O-QDI7R7WW","merchant__electronics","Processed"
"O-SBWOM9K9","merchant__electronics","Processed"
"O-M54DHXX2","merchant__electronics","Processed"
"O-LRLQ41W3","merchant__electronics","Processed"
"O-PSJHNWP6","merchant__electronics","Processed"
"O-40OKY0AG","merchant__bigboxretailer","Processed"
"O-QNRNMGVQ","merchant__electronics","Processed"
"O-VZ9RSDDS","merchant__bigboxretailer","Canceled"
"O-UN6TRM2R","merchant__electronics","Processed"
"O-259LQ53Z","merchant__electronics","Processed"
"O-1RLHLWFS","merchant__electronics","Processed"
"O-4H5Q4GCK","merchant__electronics","Processed"
"O-JGM3RYGV","merchant__bigboxretailer","Processed"
"O-E5HFYK92","merchant__bigboxretailer","Processed"
"O-3I64YKJL","merchant__bigboxretailer","Canceled"
"O-DA05C2ZG","merchant__bigboxretailer","Processed"
"O-6MO4RDVG","merchant__bigboxretailer","Processed"
"O-NV0OW25U","merchant__bigboxretailer","Processed"
"O-NDIASLN3","merchant__clothing","Processed"
"O-ODLYD0PC","merchant__bigboxretailer","Processed"
"O-SFOQ8ZAM","merchant__bigboxretailer","In Cart"
"O-TKQXJYNG","merchant__electronics","Processed"
"O-ST723AWN","merchant__electronics","Processed"
"O-H2T1INB0","merchant__bigboxretailer","Processed"
"O-HQW6JC9E","merchant__electronics","Processed"
"O-29D3Z175","merchant__clothing","Processed"
"O-ILIH3KR2","merchant__electronics","Processed"
"O-FW0E7QKG","merchant__electronics","In Cart"
"O-P5XACGEZ","merchant__electronics","Processed"
"O-R3M05PIA","merchant__electronics","Processed"
"O-AVM4EFSE","merchant__electronics","Processed"
"O-2TP0PQ0M","merchant__electronics","Processed"
"O-2G0K5JKX","merchant__bigboxretailer","Processed"
"O-GF6MLKRI","merchant__electronics","Processed"
"O-7I0KZAHG","merchant__electronics","Processed"
"O-CY0A2Z7Q","merchant__clothing","Processed"
"O-MXIW8M7K","merchant__bigboxretailer","Processed"
"O-1JKB9C5M","merchant__electronics","Processed"
"O-O7IFWVUS","merchant__bigboxretailer","Processed"
"O-Y1J7ED1B","merchant__bigboxretailer","Processed"
"O-LJK7MNE4","merchant__bigboxretailer","Processed"
"O-J0CJ6PV7","merchant__electronics","Processed"
"O-BQ1A3T29","merchant__electronics","Processed"
"O-R6ZBAGRK","merchant__bigboxretailer","Canceled"
"O-MPNC112Z","merchant__bigboxretailer","Processed"
"O-YPI2A911","merchant__bigboxretailer","Processed"
"O-MUF76B4F","merchant__bigboxretailer","Processed"
"O-4RJSQ6LC","merchant__bigboxretailer","Processed"
"O-BHVT82I6","merchant__clothing","Processed"
"O-51LLJCP7","merchant__electronics","In Cart"
"O-SJX1BFBW","merchant__bigboxretailer","In Cart"
"O-VTHB1FJW","merchant__electronics","In Cart"
"O-GE61M7GW","merchant__electronics","Processed"
"O-7FX8B9VW","merchant__bigboxretailer","Processed"
"O-ZAHQQDUU","merchant__electronics","Processed"
"O-ICAMYI9J","merchant__bigboxretailer","Processed"
"O-R4MBSNF8","merchant__electronics","Processed"
"O-1T89JZVF","merchant__electronics","Processed"
"O-OQJNCLOM","merchant__electronics","Processed"
"O-0E3P14FB","merchant__electronics","In Cart"
"O-NI03NVNI","merchant__electronics","Processed"
"O-WV046LGV","merchant__electronics","Processed"
"O-GB2E87FL","merchant__electronics","Processed"
"O-T2IDW91S","merchant__electronics","Processed"
"O-V7YK7MQR","merchant__electronics","Processed"
"O-9XXHX4F1","merchant__electronics","Processed"
"O-U7F5HH4P","merchant__electronics","Processed"
"O-MU1HU599","merchant__electronics","Processed"
"O-H28M42OI","merchant__electronics","Processed"
"O-QHIFDGZJ","merchant__electronics","Processed"
"O-TXWE8D22","merchant__electronics","Processed"
"O-B3RZ7PVQ","merchant__electronics","Processed"
"O-JX22QQAC","merchant__bigboxretailer","Processed"
"O-X1100LTR","merchant__electronics","Processed"
"O-IWZYUDLR","merchant__bigboxretailer","Processed"
"O-EKHHF9SM","merchant__electronics","Processed"
"O-Z27YOMAX","merchant__bigboxretailer","Processed"
"O-6ULNBC95","merchant__electronics","Processed"
"O-0SR6UPKJ","merchant__clothing","Processed"
"O-8SAFSVIR","merchant__bigboxretailer","Processed"
"O-J5NEKO2H","merchant__electronics","Processed"
"O-HMYU0QVD","merchant__bigboxretailer","Processed"
"O-2AJFLFYD","merchant__electronics","Processed"
"O-9QOASSDJ","merchant__electronics","Processed"
"O-DHXX94YE","merchant__electronics","Processed"
"O-DQ9I6LIC","merchant__bigboxretailer","Processed"
"O-4V26BLIF","merchant__bigboxretailer","Processed"
"O-E87P0FCV","merchant__electronics","Processed"
"O-MFN3UUH6","merchant__bigboxretailer","Processed"
"O-6VORH7US","merchant__electronics","Processed"
"O-2YMSMTHW","merchant__bigboxretailer","Processed"
"O-XP27WENP","merchant__electronics","Processed"
"O-ISV146XW","merchant__electronics","Processed"
"O-AX3LSI18","merchant__bigboxretailer","Processed"
"O-V35ZRGTL","merchant__electronics","Processed"
"O-1MV9I026","merchant__bigboxretailer","Processed"
"O-EF7VUV9Z","merchant__bigboxretailer","Processed"
"O-RGD0X9GF","merchant__clothing","Processed"
"O-OH4UNZCE","merchant__bigboxretailer","Processed"
"O-686Y7EVZ","merchant__bigboxretailer","Processed"
"O-8OZW6IQR","merchant__clothing","Processed"
"O-AJOVK8W6","merchant__bigboxretailer","Processed"
"O-P7MXV5L5","merchant__bigboxretailer","Processed"
"O-H3RVZU45","merchant__bigboxretailer","Processed"
"O-BIO6OTUS","merchant__bigboxretailer","Processed"
"O-BMN36KM1","merchant__clothing","Processed"
"O-K3SE3EE9","merchant__bigboxretailer","Processed"
"O-IBVLMNX8","merchant__bigboxretailer","Processed"
"O-40B8WPMM","merchant__electronics","Processed"
"O-H3DYDMWV","merchant__bigboxretailer","Processed"
"O-8PH61IZB","merchant__clothing","Processed"
"O-VWG5LQAQ","merchant__bigboxretailer","Processed"
"O-ZNPX3ZX8","merchant__electronics","Processed"
"O-CQ6SF509","merchant__bigboxretailer","Processed"
"O-HU4U8XF4","merchant__electronics","Processed"
"O-OEUWSME8","merchant__clothing","Processed"
"O-YNIKAMJR","merchant__clothing","Processed"
"O-QW06ZFKY","merchant__bigboxretailer","Processed"
"O-B4KD2T52","merchant__bigboxretailer","Processed"
"O-2W1YI9PH","merchant__bigboxretailer","Processed"
"O-CJIXYGKU","merchant__bigboxretailer","Processed"
"O-XGK6C73S","merchant__electronics","Processed"
"O-K8KHN4TB","merchant__clothing","Processed"
"O-ZTZBZKB0","merchant__bigboxretailer","Processed"
"O-HB9NHVA6","merchant__bigboxretailer","In Cart"
"O-AMNDIA8P","merchant__bigboxretailer","In Cart"
"O-CGSRWOAT","merchant__bigboxretailer","Processed"
"O-EBYZ847Z","merchant__bigboxretailer","Processed"
"O-PSPQ83A5","merchant__bigboxretailer","Processed"
"O-RISNE9WL","merchant__electronics","Processed"
"O-V4KHW4I1","merchant__bigboxretailer","Processed"
"O-LOLQCWSV","merchant__bigboxretailer","Processed"
"O-TW7VEWFT","merchant__clothing","Processed"
"O-FY3372JY","merchant__bigboxretailer","Processed"
"O-JR3UYZCW","merchant__bigboxretailer","Processed"
"O-HGFHSUTT","merchant__clothing","Processed"
"O-1EKM8BI5","merchant__bigboxretailer","Processed"
"O-2S3HIMER","merchant__bigboxretailer","Processed"
"O-E4IGP545","merchant__bigboxretailer","Processed"
"O-TNRJ0YRF","merchant__bigboxretailer","Processed"
"O-4LPIHE33","merchant__bigboxretailer","Canceled"
"O-0GGYIAC3","merchant__clothing","Processed"
"O-UVICDBZ5","merchant__bigboxretailer","In Cart"
"O-MYE8EC4A","merchant__bigboxretailer","Processed"
"O-ODR0UJRC","merchant__bigboxretailer","Canceled"
"O-VQZFMZPE","merchant__bigboxretailer","Processed"
"O-R0AMY26A","merchant__clothing","Canceled"
"O-Q3C8RHG3","merchant__clothing","In Cart"
"O-92Y3SNGF","merchant__electronics","Processed"
"O-MKR14B6J","merchant__electronics","In Cart"
"O-U9DM631Y","merchant__bigboxretailer","Processed"
"O-IFNCCDA7","merchant__bigboxretailer","Canceled"
"O-BTIXFSY3","merchant__bigboxretailer","Processed"
"O-8DWZ1G5R","merchant__bigboxretailer","Processed"
"O-HDFISJ3C","merchant__bigboxretailer","Processed"
"O-B6UDPEX5","merchant__bigboxretailer","Processed"
"O-5YML64QA","merchant__bigboxretailer","Processed"
"O-RB069498","merchant__clothing","Processed"
"O-HESYY7R7","merchant__bigboxretailer","Processed"
"O-HJFJUGO5","merchant__bigboxretailer","Processed"
"O-ED9Y2A0F","merchant__clothing","Processed"
"O-3Y2H0GJM","merchant__bigboxretailer","Processed"
"O-Y9MN7HSH","merchant__bigboxretailer","Processed"
"O-VPA124V6","merchant__clothing","Canceled"
"O-L0TAOVMK","merchant__bigboxretailer","Processed"
"O-876N34DB","merchant__electronics","Processed"
"O-3WYELSOX","merchant__electronics","Processed"
"O-MOXMTBGW","merchant__electronics","Canceled"
"O-42LLB2SK","merchant__bigboxretailer","Processed"
"O-ZLR33GW4","merchant__electronics","Processed"
"O-KFFDQ9QU","merchant__bigboxretailer","Processed"
"O-UYKPCWWY","merchant__bigboxretailer","Processed"
"O-X4LJ3YP6","merchant__electronics","Processed"
"O-VH6DRIH5","merchant__electronics","Processed"
"O-9MEYTZJV","merchant__bigboxretailer","Canceled"
"O-554DMCJN","merchant__clothing","Processed"
"O-IVEWQGYE","merchant__bigboxretailer","Processed"
"O-8KIBUBZV","merchant__bigboxretailer","Processed"
"O-26SUFTQ2","merchant__bigboxretailer","Processed"
"O-O2OK62SO","merchant__bigboxretailer","Processed"
"O-PLPTBBMW","merchant__bigboxretailer","Processed"
"O-0GX8BPY8","merchant__bigboxretailer","Processed"
"O-1GKLC31O","merchant__bigboxretailer","Processed"
"O-VXMYIZGK","merchant__bigboxretailer","Processed"
"O-8YZGNOUR","merchant__clothing","Processed"
"O-9KA69CAS","merchant__bigboxretailer","Canceled"
"O-0X0441PH","merchant__electronics","Processed"
"O-G9LZ98M1","merchant__clothing","Processed"
"O-URJ1ZYEO","merchant__bigboxretailer","Processed"
"O-7FSVUJ33","merchant__electronics","Processed"
"O-9W4U5OK7","merchant__bigboxretailer","Processed"
"O-XIDI7OOD","merchant__clothing","Canceled"
"O-AU9FC4DV","merchant__electronics","Processed"
"O-RQEHP2YZ","merchant__electronics","Processed"
"O-6PM5DDDB","merchant__electronics","Processed"
"O-RF84046K","merchant__clothing","Processed"
"O-26HK3OLK","merchant__electronics","Processed"
"O-5WIL2XPX","merchant__clothing","Processed"
"O-LIQ2Q3QO","merchant__bigboxretailer","Canceled"
"O-S54WDIU7","merchant__clothing","Processed"
"O-FDZ9QJ8M","merchant__clothing","Processed"
"O-JLQNWEYC","merchant__electronics","Processed"
"O-RPMQRCHI","merchant__electronics","Processed"
"O-S4I47XMU","merchant__electronics","Processed"
"O-Z4MK6WS8","merchant__electronics","Processed"
"O-399YZBEZ","merchant__clothing","Processed"
"O-DKQG8UUN","merchant__electronics","Processed"
"O-WGWAV1EO","merchant__electronics","Processed"
"O-AFRGUMOC","merchant__electronics","Processed"
"O-ICQRBH1E","merchant__electronics","Processed"
"O-LMURSHVV","merchant__electronics","Processed"
"O-W80MPWEC","merchant__electronics","Processed"
"O-NASKXU68","merchant__electronics","Canceled"
"O-HCJCT8H1","merchant__clothing","Processed"
"O-FDYIMX7P","merchant__electronics","Processed"
"O-GWWX6457","merchant__clothing","Processed"
"O-9JYSR49O","merchant__electronics","Processed"
"O-N9VQJGV7","merchant__clothing","Canceled"
"O-6TT7IBD9","merchant__electronics","Processed"
"O-575Y4TVV","merchant__electronics","Processed"
"O-8L8ZOL6L","merchant__clothing","Processed"
"O-LC7IFPK4","merchant__electronics","Processed"
"O-P8NKMPXC","merchant__bigboxretailer","Processed"
"O-7BI913OV","merchant__electronics","Processed"
"O-6J48WRTG","merchant__clothing","Processed"
"O-PC83H438","merchant__electronics","Processed"
"O-DS1PKZRH","merchant__bigboxretailer","Processed"
"O-EH6BZBTK","merchant__clothing","Processed"
"O-V83Q02E5","merchant__clothing","Processed"
"O-CF71WOOH","merchant__electronics","Processed"
"O-7GEPSOMN","merchant__electronics","Processed"
"O-YFC2Q0NP","merchant__electronics","Processed"
"O-V16TEXO7","merchant__electronics","Processed"
"O-4JV48EY5","merchant__clothing","Processed"
"O-46ZSZO7F","merchant__electronics","Processed"
"O-MOXSL0QS","merchant__electronics","Processed"
"O-OPGMMEPT","merchant__bigboxretailer","Processed"
"O-1SFR14JF","merchant__electronics","Processed"
"O-NHL3AHDH","merchant__electronics","Processed"
"O-H4RGJVT8","merchant__clothing","Processed"
"O-TXD0SULT","merchant__electronics","Processed"
"O-K7EMG5Y0","merchant__clothing","Processed"
"O-1AKYYLDJ","merchant__electronics","Processed"
"O-PXDRD2CZ","merchant__bigboxretailer","Processed"
"O-17OS1E46","merchant__electronics","Processed"
"O-JQP6KRQB","merchant__electronics","Processed"
"O-VGRH1RT5","merchant__electronics","Processed"
"O-PV4X3G8N","merchant__electronics","Processed"
"O-QT1L93S2","merchant__electronics","Processed"
"O-IOPSP6AJ","merchant__clothing","Processed"
"O-ER55C4PF","merchant__clothing","In Cart"
"O-WBR23L7O","merchant__clothing","Processed"
"O-MQ953VPA","merchant__clothing","Processed"
"O-U6EEHDW9","merchant__bigboxretailer","Processed"
"O-DJAK6ENS","merchant__electronics","Processed"
"O-KM078A32","merchant__clothing","Processed"
"O-QWWNNVA0","merchant__electronics","Processed"
"O-3IWLZNTM","merchant__electronics","Processed"
"O-M1GEJ61Z","merchant__electronics","Processed"
"O-WFP9AAX7","merchant__clothing","Processed"
"O-XBUIT7ML","merchant__electronics","Processed"
"O-667BSKIJ","merchant__electronics","Processed"
"O-PQFX1WF4","merchant__electronics","In Cart"
"O-I72WNYXF","merchant__bigboxretailer","Processed"
"O-YCFS9TGN","merchant__electronics","Processed"
"O-923TZB3M","merchant__clothing","Processed"
"O-ZR53Z1SQ","merchant__electronics","Processed"
"O-VJSWCUKL","merchant__electronics","Processed"
"O-XHCZAKSD","merchant__clothing","Processed"
"O-7FAA8B2Y","merchant__clothing","Processed"
"O-0JQPSOJK","merchant__electronics","Processed"
"O-Q3OSDQMY","merchant__clothing","Processed"
"O-ZYDPUGTB","merchant__bigboxretailer","Processed"
"O-B7EZ6IEL","merchant__electronics","Processed"
"O-IU7NKLIX","merchant__clothing","Processed"
"O-K6RFQ4FA","merchant__clothing","Processed"
"O-EDEND412","merchant__electronics","Processed"
"O-PRYH1P0J","merchant__clothing","Processed"
"O-VWM3J5KN","merchant__clothing","Processed"
"O-2SPFU13N","merchant__clothing","Processed"
"O-5T9JFCQ3","merchant__clothing","Processed"
"O-5EWWNFGR","merchant__electronics","Canceled"
"O-GAQN7YXW","merchant__bigboxretailer","Processed"
"O-DIZ9O72F","merchant__electronics","Processed"
"O-VHZWIN41","merchant__clothing","Processed"
"O-OL4ERY08","merchant__clothing","Canceled"
"O-AB9B2MSD","merchant__electronics","Processed"
"O-J7VNGZ69","merchant__electronics","Processed"
"O-C0HM6S2I","merchant__electronics","Processed"
"O-1E31O7AI","merchant__electronics","Processed"
"O-TIV429RE","merchant__electronics","Processed"
"O-50REIPB1","merchant__electronics","Processed"
"O-76LFBX2T","merchant__electronics","Processed"
"O-BPQUXZ2F","merchant__electronics","Processed"
"O-ZPLMOK64","merchant__electronics","Processed"
"O-R5ES59D1","merchant__electronics","Processed"
"O-K7P9VSJ5","merchant__clothing","Processed"
"O-G8OG55DB","merchant__electronics","In Cart"
"O-K039Z9SY","merchant__electronics","Processed"
"O-63E8QPPE","merchant__electronics","Processed"
"O-NGE8M7U6","merchant__clothing","Processed"
"O-EZKMD923","merchant__electronics","Processed"
"O-3U1LGYFX","merchant__electronics","Processed"
"O-GUGHVYEB","merchant__clothing","Processed"
"O-ZF89WJ62","merchant__electronics","Processed"
"O-93C94D1Q","merchant__bigboxretailer","Processed"
"O-40TLEFV4","merchant__clothing","In Cart"
"O-PMXISTRR","merchant__electronics","Processed"
"O-EA1NUOFV","merchant__clothing","Processed"
"O-9HBRI67V","merchant__electronics","Processed"
"O-NIDLB3J5","merchant__electronics","Processed"
"O-C345GPOX","merchant__electronics","In Cart"
"O-58XVZ1NT","merchant__clothing","Processed"
"O-ABZ4XQH7","merchant__electronics","Processed"
"O-NG3EJ0OW","merchant__electronics","Processed"
"O-1M76K7RT","merchant__clothing","Processed"
"O-Y5I8AN9I","merchant__electronics","Processed"
"O-AQ8RXXIG","merchant__clothing","Processed"
"O-DCY41FV3","merchant__electronics","In Cart"
"O-TJYO6TZL","merchant__electronics","Processed"
"O-VTLHEYJR","merchant__bigboxretailer","Canceled"
"O-XLCZLEA2","merchant__clothing","Processed"
"O-ZVFI5QLZ","merchant__electronics","Processed"
"O-QJADMO9A","merchant__electronics","Processed"
"O-XBTWZH8V","merchant__electronics","Processed"
"O-QOUVX6OS","merchant__electronics","Processed"
"O-8OW7XWOF","merchant__electronics","In Cart"
"O-0QLVI5QC","merchant__electronics","Processed"
"O-XERGOTUW","merchant__clothing","Processed"
"O-VTEU48H2","merchant__electronics","Processed"
"O-FB8EG4DR","merchant__bigboxretailer","Processed"
"O-JWJFRXBT","merchant__clothing","Processed"
"O-WHGF04XK","merchant__electronics","Processed"
"O-N3NW95U1","merchant__electronics","Processed"
"O-B4BJ3JLA","merchant__clothing","Processed"
"O-PCZH9561","merchant__clothing","Processed"
"O-AZZHLV2Y","merchant__bigboxretailer","Processed"
"O-7GQL66XS","merchant__clothing","Processed"
"O-UNHTQGA8","merchant__clothing","Processed"
"O-KF5L5YB1","merchant__electronics","Processed"
"O-M3O6P332","merchant__electronics","Processed"
"O-BPQW7LTG","merchant__electronics","Processed"
"O-4R2667F2","merchant__bigboxretailer","Processed"
"O-76LWW8RZ","merchant__electronics","Processed"
"O-MB2PPLF9","merchant__electronics","Processed"
"O-JH2DJGTJ","merchant__bigboxretailer","Processed"
"O-ZNXTSQH6","merchant__clothing","Processed"
"O-8ABQM6QQ","merchant__clothing","Processed"
"O-9BGQ6XSG","merchant__electronics","Processed"
"O-5KFPW6EK","merchant__electronics","Processed"
"O-7DTLW1TF","merchant__clothing","Processed"
"O-QYKBVO4X","merchant__bigboxretailer","Processed"
"O-FSPAOLLO","merchant__bigboxretailer","Processed"
"O-4065DWGN","merchant__bigboxretailer","Processed"
"O-EP23BRTZ","merchant__electronics","Processed"
"O-3XSDJY0Y","merchant__clothing","Canceled"
"O-3WHUYUTQ","merchant__clothing","Processed"
"O-DE737HQJ","merchant__electronics","Processed"
"O-GNMN6UGL","merchant__bigboxretailer","Processed"
"O-8IDSKL7H","merchant__electronics","Canceled"
"O-R0I5BFCM","merchant__clothing","Processed"
"O-65XWURT8","merchant__clothing","Processed"
"O-1JCIO3F4","merchant__electronics","Processed"
"O-ERL0XIFV","merchant__bigboxretailer","Processed"
"O-OWD8PA86","merchant__electronics","Processed"
"O-0XRNXRO6","merchant__electronics","In Cart"
"O-6MN0XZC2","merchant__clothing","Processed"
"O-U7TBKIEW","merchant__electronics","Processed"
"O-TP4YQMA8","merchant__electronics","Processed"
"O-LRI3OCW9","merchant__clothing","Processed"
"O-6Q2DG96H","merchant__bigboxretailer","Processed"
"O-03PVAQ3I","merchant__clothing","Processed"
"O-T5PIPXXB","merchant__electronics","Processed"
"O-RZLZLZ43","merchant__bigboxretailer","Processed"
"O-YXRXR0PK","merchant__bigboxretailer","Processed"
"O-FIX77PBR","merchant__bigboxretailer","Processed"
"O-F9JFQDZJ","merchant__bigboxretailer","Processed"
"O-8Z70EBWI","merchant__bigboxretailer","Processed"
"O-1VVVDGR6","merchant__clothing","Canceled"
"O-FNC4Y2GM","merchant__clothing","Processed"
"O-23DR9KPA","merchant__bigboxretailer","Processed"
"O-STEHQLXM","merchant__clothing","Processed"
"O-ETKSTY3L","merchant__electronics","Processed"
"O-SYPIQV5H","merchant__clothing","Processed"
"O-DFLG8R1B","merchant__electronics","Processed"
"O-HML2REAA","merchant__electronics","Processed"
"O-7X46NKUK","merchant__electronics","Processed"
"O-DUB4MUY6","merchant__clothing","Processed"
"O-QPSLH0X7","merchant__electronics","Processed"
"O-JBX5761Y","merchant__electronics","Processed"
"O-A963GUMH","merchant__clothing","In Cart"
"O-F2IXCRKD","merchant__clothing","Processed"
"O-E7OVKGWV","merchant__electronics","Processed"
"O-NHBRRTED","merchant__bigboxretailer","Processed"
"O-C1E6MAEZ","merchant__bigboxretailer","Processed"
"O-CGTSB3FB","merchant__bigboxretailer","Canceled"
"O-OKPUXRC2","merchant__clothing","Processed"
"O-SN5YKVTF","merchant__electronics","Processed"
"O-1XLI921D","merchant__clothing","Processed"
"O-U0P7KRBI","merchant__bigboxretailer","Processed"
"O-LQLO8BYY","merchant__bigboxretailer","Processed"
"O-3JSV3J7L","merchant__clothing","Processed"
"O-76R4E9UI","merchant__bigboxretailer","Processed"
"O-RFUTRYNT","merchant__clothing","Processed"
"O-S1Q7D2FT","merchant__electronics","Canceled"
"O-TY8P0I5L","merchant__electronics","Processed"
"O-9AHJBKU1","merchant__clothing","Processed"
"O-TANU33S9","merchant__clothing","Processed"
"O-UIEV91MS","merchant__clothing","In Cart"
"O-3RPTVO0K","merchant__electronics","Processed"
"O-CU43ZJAJ","merchant__electronics","Processed"
"O-AUXFROXZ","merchant__clothing","Processed"
"O-35QDCC04","merchant__clothing","Processed"
"O-YO0HY7BA","merchant__electronics","Processed"
"O-W9ODD4VH","merchant__electronics","Processed"
"O-DZECDQ24","merchant__electronics","Processed"
"O-F9EWPQFB","merchant__electronics","Processed"
"O-RSQ4KWGX","merchant__bigboxretailer","Processed"
"O-W2X0NJZA","merchant__clothing","Processed"
"O-8J2B8YJT","merchant__electronics","Processed"
"O-BXNPFJMZ","merchant__electronics","Processed"
"O-CWAMJZPK","merchant__electronics","Processed"
"O-8M9CNR8N","merchant__clothing","Processed"
"O-D5XPT7C9","merchant__clothing","Processed"
"O-BM7VMEIE","merchant__clothing","Processed"
"O-848MNIUF","merchant__clothing","Canceled"
"O-MRJOI0K1","merchant__electronics","Processed"
"O-ICB40WEK","merchant__clothing","Processed"
"O-M32O5AZX","merchant__bigboxretailer","In Cart"
"O-WYL344HR","merchant__bigboxretailer","In Cart"
"O-USME5F4R","merchant__bigboxretailer","Processed"
"O-M8CJSI57","merchant__clothing","Processed"
"O-UQ6EJAFF","merchant__bigboxretailer","Processed"
"O-7HNAZ0AY","merchant__bigboxretailer","Processed"
"O-ZJL0F0H1","merchant__electronics","Processed"
"O-9K430SRO","merchant__electronics","Processed"
"O-RV4EU5HU","merchant__clothing","Processed"
"O-EDOYI81O","merchant__bigboxretailer","Canceled"
"O-9HOFKL2W","merchant__electronics","Processed"
"O-XSH05RQM","merchant__bigboxretailer","Processed"
"O-VL0VZAJN","merchant__electronics","Processed"
"O-4FWHQS0Y","merchant__clothing","Processed"
"O-CWR69S1Y","merchant__electronics","Processed"
"O-XQKQIBMP","merchant__clothing","Processed"
"O-DDUCRL17","merchant__clothing","Processed"
"O-8BX9QSRT","merchant__bigboxretailer","Processed"
"O-116NRJ80","merchant__electronics","Processed"
"O-O2QZWTSH","merchant__clothing","Processed"
"O-56UC8H3P","merchant__bigboxretailer","Processed"
"O-TPBJD60A","merchant__bigboxretailer","Processed"
"O-9AVXFFPU","merchant__clothing","Processed"
"O-EBN2S2EG","merchant__electronics","Processed"
"O-WNWYNUZZ","merchant__electronics","Processed"
"O-8RX9NFFK","merchant__electronics","Processed"
"O-2SIKKUIN","merchant__electronics","Processed"
"O-SDVS567N","merchant__bigboxretailer","Processed"
"O-JYXMQUJT","merchant__clothing","In Cart"
"O-1R9RADTD","merchant__clothing","Processed"
"O-5YVA1B88","merchant__electronics","In Cart"
"O-F92ANK41","merchant__electronics","Processed"
"O-RSAF9QU2","merchant__electronics","Processed"
"O-2B6V7SFY","merchant__clothing","Processed"
"O-IVJAIYJ8","merchant__electronics","Processed"
"O-E8GCH8YA","merchant__electronics","Processed"
"O-QQGPFJQB","merchant__clothing","Processed"
"O-AOEJA66P","merchant__electronics","Processed"
"O-26WX17V4","merchant__electronics","Processed"
"O-7D1FOHYN","merchant__electronics","Processed"
"O-P8BZH0OO","merchant__clothing","Processed"
"O-0G7MELWN","merchant__bigboxretailer","Processed"
"O-TZIOXFHJ","merchant__clothing","Processed"
"O-LUF75CVA","merchant__bigboxretailer","Processed"
"O-S3H63DJM","merchant__bigboxretailer","Processed"
"O-8UD9IVOC","merchant__electronics","Processed"
