"RETURN_ID","ORDER__ORDER_ID","PRODUCT__PRODUCT_ID","CUSTOMER__CUSTOMER_ID","RETURN_UNIT_COST","RETURN_UNIT_QUANTITY","WDF__CLIENT_ID","RETURN_UNIT_PAID_AMOUNT","DATE","RETURN_DATE"
"R-SFVM5X10","O-X6WDYV1O","P-C2R4BL17","C-7H3G2N4W","556.01","5","merchant__clothing","573.3","2022-08-25 10:17:54","2022-08-25 10:17:54"
"R-5IOP3S6A","O-FBKZKKB1","P-FUVYRAZC","C-CFLRCRXS","735.77","9","merchant__electronics","942.99","2022-08-25 10:19:37","2022-08-25 10:19:37"
"R-AD8QWX0P","O-6PWGFRFN","P-J7Z2EX8J","C-5HGOHQZ0","133.79","7","merchant__bigboxretailer","536.25","2022-08-25 11:16:48","2022-08-25 11:16:48"
"R-UY1Q2MW7","O-Z95QT8F5","P-Q1SE0JTB","C-O2AEKQ71","95.53","5","merchant__bigboxretailer","669.1","2022-08-25 13:49:35","2022-08-25 13:49:35"
"R-F72OURXX","O-3K5GSAVB","P-WN2X1CF5","C-JYCVL7FW","681.73","3","merchant__electronics","608.61","2022-08-25 17:01:45","2022-08-25 17:01:45"
"R-XE87CFTF","O-NZB127EA","P-SIC3YOWO","C-E0AYJG6D","273.64","4","merchant__electronics","567.9","2022-08-25 17:48:30","2022-08-25 17:48:30"
"R-UH8R2BE3","O-NORGKECM","P-O18FAMWA","C-2SKAGQSH","331.26","4","merchant__electronics","443.75","2022-08-25 18:29:55","2022-08-25 18:29:55"
"R-LLOMUJR4","O-LH6QDXRS","P-7VP9BGIN","C-UH1HFBPT","10.57","2","merchant__electronics","717.91","2022-08-25 21:05:05","2022-08-25 21:05:05"
"R-JCWQXODJ","O-O5FTDQCT","P-7VP9BGIN","C-6KT630LV","10.63","3","merchant__electronics","267.52","2022-08-25 21:23:26","2022-08-25 21:23:26"
"R-I7FVUMA5","O-GMAPE7DK","P-WN2X1CF5","C-3XZJLVZ5","313.25","5","merchant__electronics","478.36","2022-08-25 21:46:09","2022-08-25 21:46:09"
"R-0O5BTY3D","O-RTKUQXDR","P-FSO5WD5T","C-XDFH9WQA","95.31","6","merchant__electronics","321.56","2022-08-26 09:14:57","2022-08-26 09:14:57"
"R-Y9JI9MFU","O-ABL32JVD","P-SIC3YOWO","C-F5M3PHCI","313.47","3","merchant__electronics","523.82","2022-08-26 10:28:50","2022-08-26 10:28:50"
"R-A9ZW3OXM","O-62CDRND5","P-J7Z2EX8J","C-1DP8MZMQ","165.89","5","merchant__electronics","235.6","2022-08-26 11:56:36","2022-08-26 11:56:36"
"R-9RLH215L","O-YRJHX4A0","P-UML98LBP","C-3C9UF9FI","69.2","1","merchant__clothing","484.42","2022-08-26 14:32:25","2022-08-26 14:32:25"
"R-MHPYKJ8P","O-RTKUQXDR","P-WN2X1CF5","C-XDFH9WQA","16.51","6","merchant__electronics","438.03","2022-08-26 15:49:29","2022-08-26 15:49:29"
"R-B5C56B8D","O-KKR95ZQG","P-J7Z2EX8J","C-DENDFWUO","550.27","1","merchant__electronics","514.23","2022-08-26 16:03:42","2022-08-26 16:03:42"
"R-MROFQQSB","O-08RHP2EA","P-Q61CBJBH","C-M0J0UZ29","652.82","4","merchant__electronics","606.48","2022-08-26 17:07:58","2022-08-26 17:07:58"
"R-ZU8YDS1M","O-E147YDEF","P-LDPRP77V","C-1J6GPDP2","338.39","6","merchant__electronics","211.07","2022-08-26 17:33:16","2022-08-26 17:33:16"
"R-QK3UEN8F","O-NE18EDZM","P-YC1MRRBK","C-3D6XJS51","520.28","5","merchant__electronics","584.03","2022-08-26 19:27:03","2022-08-26 19:27:03"
"R-FGKRAKUO","O-H46181HW","P-B1M0SSDH","C-WSVINL4J","46.38","7","merchant__electronics","49.05","2022-08-26 19:47:21","2022-08-26 19:47:21"
"R-DOSMFTC8","O-ABL32JVD","P-1EQN9HY7","C-F5M3PHCI","369.13","10","merchant__electronics","662.6","2022-08-26 20:04:05","2022-08-26 20:04:05"
"R-T5MPZQIS","O-N4DHALV0","P-1BDW9KUY","C-1L3XA76I","64.57","3","merchant__electronics","183.75","2022-08-26 21:16:05","2022-08-26 21:16:05"
"R-4AHMTA6I","O-X3XMMMDV","P-B1M0SSDH","C-PRDFF0K6","5.12","4","merchant__electronics","28.28","2022-08-27 00:30:46","2022-08-27 00:30:46"
"R-BQ924DRT","O-VEHK4DN9","P-YDRPAZD1","C-U0DC6L5P","347.04","5","merchant__bigboxretailer","636.56","2022-08-27 01:15:43","2022-08-27 01:15:43"
"R-V5QAW5R6","O-X74YKLXQ","P-CRBIVFTK","C-204JAMRA","4.02","7","merchant__clothing","189.98","2022-08-27 04:40:45","2022-08-27 04:40:45"
"R-G8N8R26A","O-3K5GSAVB","P-B1M0SSDH","C-JYCVL7FW","11.6","1","merchant__electronics","156.29","2022-08-27 08:27:17","2022-08-27 08:27:17"
"R-V7QGJSH4","O-KFCVTKNV","P-RPCRM8LD","C-TX1DN8LN","252.8","6","merchant__clothing","457.85","2022-08-27 09:44:20","2022-08-27 09:44:20"
"R-AYKUS5M6","O-3LSTO02Y","P-74XREH0Z","C-1FFCH5YJ","48.71","10","merchant__electronics","109.32","2022-08-27 10:48:23","2022-08-27 10:48:23"
"R-I9RYOR1J","O-PR1SPLMB","P-K0PCR4CC","C-ESEFEY4R","913.28","5","merchant__electronics","584.81","2022-08-27 11:46:15","2022-08-27 11:46:15"
"R-JAF5W7PN","O-1Q7X8NSU","P-WN2X1CF5","C-SZSEQSVF","258.02","4","merchant__electronics","592.06","2022-08-27 12:46:23","2022-08-27 12:46:23"
"R-TX9EB6BI","O-KKR95ZQG","P-KISHUEPI","C-DENDFWUO","480.45","10","merchant__electronics","623.3","2022-08-27 14:51:54","2022-08-27 14:51:54"
"R-FW2AD64A","O-JH6BZM15","P-FNTXVRTO","C-4L0OPJ1Q","637.07","9","merchant__bigboxretailer","719.81","2022-08-27 18:20:02","2022-08-27 18:20:02"
"R-BVLGIEM3","O-ABL32JVD","P-YRENW3K6","C-F5M3PHCI","114.44","10","merchant__electronics","340.34","2022-08-27 21:58:31","2022-08-27 21:58:31"
"R-RMD11R95","O-X74YKLXQ","P-F72LJL2C","C-204JAMRA","382.79","9","merchant__clothing","383.04","2022-08-28 05:06:18","2022-08-28 05:06:18"
"R-UAQZKV0G","O-X74YKLXQ","P-O8QG4R0Q","C-204JAMRA","78.06","9","merchant__clothing","63.48","2022-08-28 06:36:25","2022-08-28 06:36:25"
"R-56JA0QJW","O-72SQ4VT1","P-AD7PM1Y1","C-M0RCZYL0","99.61","10","merchant__bigboxretailer","146.66","2022-08-28 07:25:02","2022-08-28 07:25:02"
"R-8LITLJZ8","O-GMO0OLFP","P-WN2X1CF5","C-YA6LTYJC","602.16","4","merchant__electronics","638.15","2022-08-28 10:17:21","2022-08-28 10:17:21"
"R-ZA9QRBDT","O-0LPXLS2W","P-SIC3YOWO","C-ER2CMPO2","54.43","7","merchant__clothing","208.27","2022-08-28 12:56:11","2022-08-28 12:56:11"
"R-CXN7RSY7","O-93UUPLVI","P-O8QG4R0Q","C-3D6XJS51","119.82","1","merchant__electronics","66.17","2022-08-28 17:56:24","2022-08-28 17:56:24"
"R-97MDNWLZ","O-SW421HRY","P-YRENW3K6","C-I3XTTJML","199.03","9","merchant__bigboxretailer","254.82","2022-08-28 19:31:58","2022-08-28 19:31:58"
"R-OGX67VGB","O-199RIP7J","P-SIC3YOWO","C-AZI9J3UV","202.35","3","merchant__electronics","393.17","2022-08-29 07:36:24","2022-08-29 07:36:24"
"R-0QW9G8FO","O-FJO8ZXA4","P-KISHUEPI","C-JF3ADWWU","12.03","5","merchant__electronics","163.18","2022-08-29 12:02:57","2022-08-29 12:02:57"
"R-HGQGNG1F","O-YRJHX4A0","P-SUZ35X7W","C-3C9UF9FI","609.97","4","merchant__clothing","562.11","2022-08-29 15:30:26","2022-08-29 15:30:26"
"R-N08TORCR","O-ABL32JVD","P-77A4OOFC","C-F5M3PHCI","180.97","5","merchant__electronics","218.44","2022-08-29 16:15:51","2022-08-29 16:15:51"
"R-7SZHLZD6","O-3LSTO02Y","P-FUVYRAZC","C-1FFCH5YJ","50.75","2","merchant__electronics","72.25","2022-08-29 17:00:38","2022-08-29 17:00:38"
"R-HP93P1FX","O-TX74LE23","P-UML98LBP","C-0JACZ2T9","196.7","4","merchant__clothing","898.22","2022-08-29 17:04:56","2022-08-29 17:04:56"
"R-144KVL7W","O-ELVUMJAY","P-4T8TMC57","C-RGQXOWI6","16.08","6","merchant__bigboxretailer","247.69","2022-08-29 17:27:22","2022-08-29 17:27:22"
"R-4TD9A6AT","O-TX74LE23","P-BB7EU34R","C-0JACZ2T9","416.27","4","merchant__clothing","550.58","2022-08-29 17:59:57","2022-08-29 17:59:57"
"R-FQKJPY0V","O-TBPEU6KR","P-Q1X1RP1Z","C-ZSJ9LAFT","129.24","5","merchant__electronics","88.06","2022-08-29 19:10:43","2022-08-29 19:10:43"
"R-5BTS1LVG","O-0W749IDP","P-G1IT20AC","C-T7DU4U7K","365.72","10","merchant__bigboxretailer","466.55","2022-08-29 19:44:03","2022-08-29 19:44:03"
"R-PDHT2OL8","O-0LPXLS2W","P-VETX6GL5","C-ER2CMPO2","156.41","5","merchant__clothing","169.65","2022-08-29 20:26:03","2022-08-29 20:26:03"
"R-VEYAKC6Q","O-0FOC8NQ9","P-FUVYRAZC","C-SMG7I9HQ","13.11","7","merchant__electronics","14.71","2022-08-29 21:40:07","2022-08-29 21:40:07"
"R-QR6M0R75","O-199RIP7J","P-YC1MRRBK","C-AZI9J3UV","678.21","5","merchant__electronics","708.59","2022-08-30 09:20:43","2022-08-30 09:20:43"
"R-8EJUCJDX","O-38BFQ6UA","P-0ZZYT3W4","C-CNHNHY5P","506.22","9","merchant__electronics","558.37","2022-08-30 10:40:29","2022-08-30 10:40:29"
"R-ZBWYH9PW","O-SW421HRY","P-Q61CBJBH","C-I3XTTJML","157.46","7","merchant__bigboxretailer","201.9","2022-08-30 11:25:34","2022-08-30 11:25:34"
"R-1Z3VKPQR","O-YGJN95ZK","P-K0PCR4CC","C-R28UOQ1N","390.53","2","merchant__electronics","419.37","2022-08-30 12:55:40","2022-08-30 12:55:40"
"R-3K3QQ9ZU","O-Z2MBMAGE","P-Q1X1RP1Z","C-N7JB07XZ","28.68","10","merchant__electronics","112.97","2022-08-30 13:37:55","2022-08-30 13:37:55"
"R-KHPZDWZX","O-ABL32JVD","P-WN2X1CF5","C-F5M3PHCI","177.02","1","merchant__electronics","316.43","2022-08-30 17:22:15","2022-08-30 17:22:15"
"R-5QPAP0QH","O-Y570Y71V","P-6Q263243","C-MA9DUTDE","35.7","5","merchant__bigboxretailer","202.49","2022-08-30 19:46:32","2022-08-30 19:46:32"
"R-QFN1KQE4","O-NE18EDZM","P-4CTM9S8S","C-3D6XJS51","98.7","7","merchant__electronics","307.81","2022-08-30 21:57:18","2022-08-30 21:57:18"
"R-D10VO3OB","O-72SQ4VT1","P-OEJYHGYE","C-M0RCZYL0","626.76","6","merchant__bigboxretailer","565.51","2022-08-31 08:25:32","2022-08-31 08:25:32"
"R-V9QFSPEX","O-199RIP7J","P-47KA7KOD","C-AZI9J3UV","441.6","1","merchant__electronics","468.2","2022-08-31 08:51:24","2022-08-31 08:51:24"
"R-QFIMCHYH","O-72SQ4VT1","P-4T8TMC57","C-M0RCZYL0","203.24","9","merchant__bigboxretailer","511.04","2022-08-31 09:36:18","2022-08-31 09:36:18"
"R-AZKE4WJW","O-R22Y6E2T","P-74XREH0Z","C-XFWDMJ4L","72.29","8","merchant__electronics","650.41","2022-08-31 12:11:28","2022-08-31 12:11:28"
"R-H522K4ZY","O-3EAAIW1M","P-LDPRP77V","C-K0NTS1CG","65.44","3","merchant__electronics","680.95","2022-08-31 13:54:58","2022-08-31 13:54:58"
"R-RWGHJ7RH","O-AIQ916GR","P-KISHUEPI","C-9BVY07U6","256.17","7","merchant__electronics","175.62","2022-08-31 15:05:43","2022-08-31 15:05:43"
"R-WEQWC373","O-TX74LE23","P-MC92KDOP","C-0JACZ2T9","217.21","10","merchant__clothing","524.42","2022-08-31 18:36:10","2022-08-31 18:36:10"
"R-E8NBL3OV","O-GPIQ0B0Y","P-MC92KDOP","C-44G63QBF","56.57","5","merchant__electronics","413.7","2022-08-31 18:42:22","2022-08-31 18:42:22"
"R-W3UP530D","O-NZB127EA","P-77A4OOFC","C-E0AYJG6D","76.0","8","merchant__electronics","484.5","2022-08-31 21:12:01","2022-08-31 21:12:01"
"R-AYKJ0PGL","O-72SQ4VT1","P-YDRPAZD1","C-M0RCZYL0","89.36","8","merchant__bigboxretailer","89.01","2022-09-01 02:30:36","2022-09-01 02:30:36"
"R-WH5XAW3P","O-199RIP7J","P-Q1X1RP1Z","C-AZI9J3UV","669.73","3","merchant__electronics","865.51","2022-09-01 07:19:02","2022-09-01 07:19:02"
"R-H1PFSKP6","O-R7DF3PMC","P-7VP9BGIN","C-DB1J28MO","10.73","1","merchant__bigboxretailer","44.73","2022-09-01 09:39:37","2022-09-01 09:39:37"
"R-ATTORAKD","O-O6AM3969","P-SUZ35X7W","C-CA5WV71G","274.68","9","merchant__clothing","463.5","2022-09-01 10:25:20","2022-09-01 10:25:20"
"R-7FNOQXYL","O-N4CMQ7U3","P-YC1MRRBK","C-LEYQ55DW","45.37","5","merchant__electronics","115.45","2022-09-01 13:49:26","2022-09-01 13:49:26"
"R-965WILK7","O-77RG85BG","P-K0PCR4CC","C-43H22LWH","147.91","3","merchant__electronics","184.01","2022-09-01 19:17:14","2022-09-01 19:17:14"
"R-I5R0HZNO","O-62CDRND5","P-QUFTVSLH","C-1DP8MZMQ","39.92","2","merchant__electronics","40.35","2022-09-01 21:09:58","2022-09-01 21:09:58"
"R-22PFC9LK","O-X74YKLXQ","P-5H882OOD","C-204JAMRA","14.0","8","merchant__clothing","376.19","2022-09-02 02:04:29","2022-09-02 02:04:29"
"R-8A82LZSI","O-YH62F9VJ","P-74XREH0Z","C-SN7D5LT2","162.06","4","merchant__electronics","891.49","2022-09-02 11:26:28","2022-09-02 11:26:28"
"R-RFDKCXMH","O-ZISA9HKP","P-4CTM9S8S","C-RFOUANH3","13.22","7","merchant__electronics","316.23","2022-09-02 11:36:57","2022-09-02 11:36:57"
"R-0W50CCS2","O-YRJHX4A0","P-0ZZYT3W4","C-3C9UF9FI","269.58","10","merchant__clothing","174.94","2022-09-02 12:44:01","2022-09-02 12:44:01"
"R-O3H28TX7","O-NE18EDZM","P-K0PCR4CC","C-3D6XJS51","653.02","7","merchant__electronics","842.56","2022-09-02 13:55:18","2022-09-02 13:55:18"
"R-91J5GTVP","O-0LPXLS2W","P-YC1MRRBK","C-ER2CMPO2","180.65","1","merchant__clothing","866.18","2022-09-02 18:04:45","2022-09-02 18:04:45"
"R-M0LEDIN6","O-NE18EDZM","P-B1M0SSDH","C-3D6XJS51","298.13","8","merchant__electronics","310.69","2022-09-02 19:30:51","2022-09-02 19:30:51"
"R-1J5OSZ72","O-E29D1L27","P-Q61CBJBH","C-TKJSCZBC","429.31","8","merchant__electronics","719.23","2022-09-02 19:35:49","2022-09-02 19:35:49"
"R-XEW35HEL","O-JH6BZM15","P-SOR5SMIS","C-4L0OPJ1Q","7.74","6","merchant__bigboxretailer","129.58","2022-09-02 21:12:51","2022-09-02 21:12:51"
"R-JF0DIHHU","O-56DYIH3Z","P-FUVYRAZC","C-GP75BZHZ","245.42","7","merchant__electronics","731.82","2022-09-02 21:21:08","2022-09-02 21:21:08"
"R-BHN79OW6","O-JH6BZM15","P-GK1K2NK8","C-4L0OPJ1Q","577.63","6","merchant__bigboxretailer","475.63","2022-09-02 22:52:56","2022-09-02 22:52:56"
"R-5C2NPZV4","O-729EL3BF","P-PSRMOS9J","C-KMB750E6","351.6","6","merchant__clothing","432.89","2022-09-03 03:46:12","2022-09-03 03:46:12"
"R-ZIYPMVV4","O-F00J4WBR","P-FNTXVRTO","C-2DW05Y3I","60.62","5","merchant__bigboxretailer","163.73","2022-09-03 09:33:21","2022-09-03 09:33:21"
"R-9BX221CP","O-AIQ916GR","P-FUVYRAZC","C-9BVY07U6","69.87","8","merchant__electronics","213.43","2022-09-03 09:47:50","2022-09-03 09:47:50"
"R-SJLPNSU9","O-SLOYDYX3","P-YRENW3K6","C-9V48ASI5","552.44","8","merchant__electronics","580.58","2022-09-03 10:26:12","2022-09-03 10:26:12"
"R-IYVF07P9","O-K3ATW35G","P-K0PCR4CC","C-3PZ7JV5D","186.47","6","merchant__electronics","274.11","2022-09-03 10:51:26","2022-09-03 10:51:26"
"R-69G0L49D","O-TVH4PCU3","P-VN0TD1IK","C-JI34MNTG","51.72","8","merchant__bigboxretailer","149.18","2022-09-03 12:03:56","2022-09-03 12:03:56"
"R-AIJ9VQZS","O-QJKGFEI5","P-KPAYZLD4","C-63SWLROJ","75.56","3","merchant__clothing","185.93","2022-09-03 14:15:43","2022-09-03 14:15:43"
"R-HUV5AD4D","O-IXNBRLUI","P-UML98LBP","C-UYTEYOID","432.38","3","merchant__clothing","589.99","2022-09-03 14:52:44","2022-09-03 14:52:44"
"R-A70AQIF6","O-KDDPSO29","P-ZGQE0EX9","C-RIKONQQS","94.66","6","merchant__electronics","136.16","2022-09-03 18:08:25","2022-09-03 18:08:25"
"R-9L269I0Y","O-YH62F9VJ","P-QUFTVSLH","C-SN7D5LT2","674.62","3","merchant__electronics","411.71","2022-09-03 18:28:59","2022-09-03 18:28:59"
"R-8E4HMIPE","O-N2C6WQXO","P-74XREH0Z","C-XV3UQO7L","595.86","4","merchant__electronics","521.22","2022-09-03 19:17:20","2022-09-03 19:17:20"
"R-3O37AYWY","O-0W749IDP","P-KQHDH5TV","C-T7DU4U7K","55.11","4","merchant__bigboxretailer","605.2","2022-09-03 20:32:09","2022-09-03 20:32:09"
"R-1MQHF163","O-4YKBPG5W","P-WN2X1CF5","C-BO7IICP7","235.56","6","merchant__electronics","705.84","2022-09-03 21:08:13","2022-09-03 21:08:13"
"R-EJFQ46PJ","O-JMPASOLE","P-WN2X1CF5","C-J8WIVXMI","167.93","9","merchant__electronics","252.53","2022-09-03 21:25:43","2022-09-03 21:25:43"
"R-CJMI9NTW","O-UOQ6J0QP","P-YRENW3K6","C-4OL77X5X","344.17","10","merchant__electronics","424.97","2022-09-03 21:49:12","2022-09-03 21:49:12"
"R-MH2JTYX2","O-QB2Y5OWD","P-FNZ1A25H","C-ETL9JWBQ","306.44","6","merchant__bigboxretailer","257.7","2022-09-04 06:40:43","2022-09-04 06:40:43"
"R-M42P6I4S","O-TVH4PCU3","P-OEJYHGYE","C-JI34MNTG","84.7","3","merchant__bigboxretailer","605.61","2022-09-04 09:28:19","2022-09-04 09:28:19"
"R-BIASKPHP","O-Z07X2R6K","P-74XREH0Z","C-5HBWCIFS","686.68","6","merchant__electronics","670.23","2022-09-04 10:05:44","2022-09-04 10:05:44"
"R-ZY0GGGN5","O-XZLZ67LU","P-47KA7KOD","C-SHXHEJEC","209.1","4","merchant__electronics","667.97","2022-09-04 11:11:35","2022-09-04 11:11:35"
"R-QHDRX35T","O-8H6XRZHK","P-PSRMOS9J","C-77XTO6H9","177.81","8","merchant__clothing","250.69","2022-09-04 12:59:18","2022-09-04 12:59:18"
"R-5AURWV1M","O-35DXDBWH","P-6PWP9VP1","C-HSUORDE7","543.84","10","merchant__clothing","625.3","2022-09-04 13:45:28","2022-09-04 13:45:28"
"R-8ZJREF9M","O-FPJQ3UBZ","P-47KA7KOD","C-BZWBSIWG","112.62","3","merchant__electronics","698.56","2022-09-04 18:23:12","2022-09-04 18:23:12"
"R-HFFDZ3KU","O-TVH4PCU3","P-J7Z2EX8J","C-JI34MNTG","177.02","4","merchant__bigboxretailer","195.4","2022-09-04 18:41:53","2022-09-04 18:41:53"
"R-WDQZ9PV9","O-FPJQ3UBZ","P-TXJKCDC5","C-BZWBSIWG","274.51","9","merchant__electronics","295.14","2022-09-04 18:45:15","2022-09-04 18:45:15"
"R-L1QX5MDE","O-TVH4PCU3","P-GK1K2NK8","C-JI34MNTG","36.53","1","merchant__bigboxretailer","32.18","2022-09-04 18:46:46","2022-09-04 18:46:46"
"R-J161B14A","O-0W749IDP","P-SOR5SMIS","C-T7DU4U7K","258.01","3","merchant__bigboxretailer","161.23","2022-09-04 20:34:09","2022-09-04 20:34:09"
"R-H6KJNMIC","O-4YKBPG5W","P-TXJKCDC5","C-BO7IICP7","864.5","1","merchant__electronics","882.64","2022-09-04 21:01:53","2022-09-04 21:01:53"
"R-SM6L69AR","O-9P9S1CBD","P-6Q263243","C-1RE3Z6BN","119.44","2","merchant__bigboxretailer","290.85","2022-09-04 21:09:37","2022-09-04 21:09:37"
"R-K4ZWCHFI","O-0W749IDP","P-0DDRFK8E","C-T7DU4U7K","77.78","8","merchant__bigboxretailer","167.08","2022-09-04 21:30:20","2022-09-04 21:30:20"
"R-P1EP0JU9","O-VS9STVJB","P-Q1SE0JTB","C-FKIVRB3O","167.54","5","merchant__bigboxretailer","582.06","2022-09-05 06:21:45","2022-09-05 06:21:45"
"R-Q2O6Q2TE","O-199RIP7J","P-MC92KDOP","C-AZI9J3UV","13.41","9","merchant__electronics","491.0","2022-09-05 06:58:17","2022-09-05 06:58:17"
"R-KJZE032K","O-AIQ916GR","P-K3MNXYJP","C-9BVY07U6","66.42","4","merchant__electronics","460.55","2022-09-05 10:39:21","2022-09-05 10:39:21"
"R-2BU5LRRM","O-XZLZ67LU","P-SIC3YOWO","C-SHXHEJEC","116.13","5","merchant__electronics","151.12","2022-09-05 13:23:28","2022-09-05 13:23:28"
"R-T4K78ARN","O-L4M978RZ","P-Q61CBJBH","C-DVXKJ9XE","404.06","7","merchant__bigboxretailer","304.85","2022-09-05 13:47:52","2022-09-05 13:47:52"
"R-65I6U1SC","O-UOQ6J0QP","P-QUFTVSLH","C-4OL77X5X","42.4","4","merchant__electronics","291.68","2022-09-05 16:32:59","2022-09-05 16:32:59"
"R-HLLD2SG3","O-Z07X2R6K","P-FSO5WD5T","C-5HBWCIFS","350.04","2","merchant__electronics","391.9","2022-09-05 17:25:17","2022-09-05 17:25:17"
"R-R1G44E2Y","O-TX74LE23","P-YC1MRRBK","C-0JACZ2T9","369.98","7","merchant__clothing","460.25","2022-09-05 17:26:23","2022-09-05 17:26:23"
"R-FLCY8KAO","O-TX74LE23","P-2NLD77B8","C-0JACZ2T9","205.89","2","merchant__clothing","267.96","2022-09-05 17:40:36","2022-09-05 17:40:36"
"R-H4E1YPGU","O-TVH4PCU3","P-7VP9BGIN","C-JI34MNTG","124.11","9","merchant__bigboxretailer","200.12","2022-09-05 19:39:28","2022-09-05 19:39:28"
"R-FJCG4L8H","O-YH62F9VJ","P-77A4OOFC","C-SN7D5LT2","365.16","8","merchant__electronics","418.46","2022-09-05 19:46:39","2022-09-05 19:46:39"
"R-CEKP8HRA","O-8H6XRZHK","P-EUHY1EFW","C-77XTO6H9","348.79","6","merchant__clothing","882.53","2022-09-05 20:39:40","2022-09-05 20:39:40"
"R-O2RDU2V8","O-LS7BJWV4","P-KISHUEPI","C-P4O1PSM8","87.27","10","merchant__electronics","415.27","2022-09-05 21:44:50","2022-09-05 21:44:50"
"R-TPS6BUOF","O-O3QCGTMS","P-FSO5WD5T","C-8D6EFU22","196.07","3","merchant__electronics","246.56","2022-09-06 09:45:10","2022-09-06 09:45:10"
"R-FHX54CS2","O-PQD0BTF7","P-O8QG4R0Q","C-71J5SYPA","726.91","5","merchant__electronics","470.2","2022-09-06 11:00:03","2022-09-06 11:00:03"
"R-BL3HSSN2","O-35DXDBWH","P-L70T91AX","C-HSUORDE7","462.84","3","merchant__clothing","813.75","2022-09-06 12:37:35","2022-09-06 12:37:35"
"R-8CGT4V02","O-O3QCGTMS","P-77A4OOFC","C-8D6EFU22","66.51","4","merchant__electronics","70.07","2022-09-06 13:35:00","2022-09-06 13:35:00"
"R-FSYZUVWC","O-JMPASOLE","P-SIC3YOWO","C-J8WIVXMI","702.73","7","merchant__electronics","731.05","2022-09-06 16:57:57","2022-09-06 16:57:57"
"R-KS7FAJ1K","O-5XKH3NYS","P-NLQEVLSE","C-11K0YUV2","399.31","8","merchant__bigboxretailer","546.76","2022-09-06 18:03:54","2022-09-06 18:03:54"
"R-8YIHHC1Z","O-XS60DKYM","P-R08BRST5","C-7GNNCW12","188.35","4","merchant__clothing","333.4","2022-09-06 18:36:07","2022-09-06 18:36:07"
"R-8HTD29PB","O-UOQ6J0QP","P-O18FAMWA","C-4OL77X5X","231.58","8","merchant__electronics","343.7","2022-09-06 19:31:51","2022-09-06 19:31:51"
"R-K780P75C","O-KDDPSO29","P-K3MNXYJP","C-RIKONQQS","280.54","2","merchant__electronics","314.81","2022-09-06 19:42:39","2022-09-06 19:42:39"
"R-KPF0S4RY","O-LS7BJWV4","P-FSO5WD5T","C-P4O1PSM8","60.06","8","merchant__electronics","168.71","2022-09-06 21:59:08","2022-09-06 21:59:08"
"R-ANAFMVTW","O-316TL5CI","P-GK1K2NK8","C-9BIGF5UR","215.15","6","merchant__bigboxretailer","587.95","2022-09-07 10:08:56","2022-09-07 10:08:56"
"R-3OYZNOL9","O-35DXDBWH","P-QRAMU6SV","C-HSUORDE7","749.19","1","merchant__clothing","964.39","2022-09-07 12:02:28","2022-09-07 12:02:28"
"R-SQ3AX7YB","O-9OK82QKC","P-CA6LA28M","C-RCVITEAI","394.48","10","merchant__bigboxretailer","829.37","2022-09-07 13:15:44","2022-09-07 13:15:44"
"R-AE255581","O-K3ATW35G","P-YRENW3K6","C-3PZ7JV5D","86.4","5","merchant__electronics","394.33","2022-09-07 14:47:14","2022-09-07 14:47:14"
"R-47FGKJ9A","O-2ONGN6PR","P-FSO5WD5T","C-N7QPRTWK","21.99","10","merchant__electronics","523.3","2022-09-07 16:47:11","2022-09-07 16:47:11"
"R-GLOILEJV","O-9P9S1CBD","P-YDRPAZD1","C-1RE3Z6BN","6.56","3","merchant__bigboxretailer","623.7","2022-09-07 17:40:42","2022-09-07 17:40:42"
"R-WASN0Z5H","O-E1FHRXCF","P-YRENW3K6","C-LLSM4BVW","8.58","1","merchant__electronics","220.37","2022-09-07 21:21:47","2022-09-07 21:21:47"
"R-DBUQ37H7","O-LS7BJWV4","P-FUVYRAZC","C-P4O1PSM8","27.8","5","merchant__electronics","700.2","2022-09-07 21:53:12","2022-09-07 21:53:12"
"R-2AS9CHOP","O-6AGY3DR3","P-K52WD4BA","C-63SWLROJ","228.01","2","merchant__clothing","429.21","2022-09-08 12:45:52","2022-09-08 12:45:52"
"R-7ZLJKS66","O-VS9STVJB","P-9IQDJPW2","C-FKIVRB3O","773.97","10","merchant__bigboxretailer","943.97","2022-09-08 17:29:08","2022-09-08 17:29:08"
"R-PCUCZT0B","O-WETUZBA1","P-KISHUEPI","C-CNHNHY5P","713.71","5","merchant__electronics","529.01","2022-09-08 22:32:07","2022-09-08 22:32:07"
"R-IAZ6SUPV","O-ZISA9HKP","P-J7Z2EX8J","C-RFOUANH3","79.99","8","merchant__electronics","472.21","2022-09-09 00:45:59","2022-09-09 00:45:59"
"R-5BTHOM7G","O-BBA9ON4R","P-WN2X1CF5","C-B3IW8FTM","150.7","5","merchant__clothing","168.59","2022-09-09 08:00:26","2022-09-09 08:00:26"
"R-MDEJKGP0","O-7SFO99G5","P-4CTM9S8S","C-E42N0TRQ","371.18","2","merchant__electronics","934.95","2022-09-09 08:46:25","2022-09-09 08:46:25"
"R-DAVCGHJT","O-1I4KGSWQ","P-7VP9BGIN","C-UHCF02TT","177.5","8","merchant__electronics","436.62","2022-09-09 10:24:07","2022-09-09 10:24:07"
