"ORDER_ID","WDF__CLIENT_ID","ORDER_STATUS"
"O-WQ4JON0C","merchant__electronics","Processed"
"O-O1Z85VPT","merchant__bigboxretailer","Processed"
"O-7PPJ6KPH","merchant__clothing","Processed"
"O-FVBSUG1V","merchant__electronics","Processed"
"O-1UTOILHH","merchant__bigboxretailer","Processed"
"O-CU4GADCQ","merchant__bigboxretailer","In Cart"
"O-76QB9O9A","merchant__clothing","Canceled"
"O-5LGRDQWS","merchant__bigboxretailer","Processed"
"O-JQBIZDXR","merchant__electronics","In Cart"
"O-QBZBI8IP","merchant__clothing","Processed"
"O-NQZQBJ0P","merchant__clothing","Processed"
"O-GAG9XJGH","merchant__bigboxretailer","Processed"
"O-SVYKERMQ","merchant__bigboxretailer","Processed"
"O-WDXP8CB0","merchant__bigboxretailer","Processed"
"O-VLJ4J2RI","merchant__bigboxretailer","In Cart"
"O-64AK7NCY","merchant__bigboxretailer","Processed"
"O-ZI178266","merchant__bigboxretailer","Processed"
"O-99EJZU33","merchant__bigboxretailer","Processed"
"O-0MTQHBNO","merchant__bigboxretailer","Processed"
"O-2J6KPZ8X","merchant__bigboxretailer","Processed"
"O-YDVEXO9D","merchant__bigboxretailer","Processed"
"O-Y63G1SQR","merchant__bigboxretailer","Processed"
"O-D5660LDC","merchant__electronics","Processed"
"O-KY9AOIKE","merchant__electronics","Processed"
"O-TOOF4L6C","merchant__electronics","Processed"
"O-FE5MA2QY","merchant__electronics","Processed"
"O-CU3J28TB","merchant__clothing","Processed"
"O-KBKWTAZX","merchant__bigboxretailer","Processed"
"O-W5MCVABQ","merchant__bigboxretailer","Processed"
"O-RWTTW0XW","merchant__electronics","Processed"
"O-9U1DX64D","merchant__bigboxretailer","Processed"
"O-RZYJ8PFP","merchant__electronics","Canceled"
"O-GQBSAENO","merchant__bigboxretailer","Processed"
"O-VPP5XQSX","merchant__bigboxretailer","Processed"
"O-WMEUYNE6","merchant__bigboxretailer","Processed"
"O-OWRYG0ZH","merchant__bigboxretailer","Processed"
"O-QD9HNX3W","merchant__electronics","In Cart"
"O-BGBDYZG8","merchant__bigboxretailer","Processed"
"O-1KUV3H43","merchant__clothing","Processed"
"O-XR7DSIS5","merchant__bigboxretailer","Processed"
"O-Q2U8NEVD","merchant__bigboxretailer","Processed"
"O-UKNUYTI9","merchant__bigboxretailer","In Cart"
"O-G7U15UWZ","merchant__bigboxretailer","In Cart"
"O-28ASHQXP","merchant__bigboxretailer","Processed"
"O-6BR2CV3J","merchant__bigboxretailer","Processed"
"O-U96ZHOYT","merchant__bigboxretailer","Processed"
"O-K7HSAVBS","merchant__bigboxretailer","Processed"
"O-CJQEU9WU","merchant__electronics","Processed"
"O-JBEH8RXI","merchant__electronics","Processed"
"O-C128GSAG","merchant__electronics","Canceled"
"O-KYHMEZD6","merchant__electronics","Processed"
"O-SWEMQV4Y","merchant__electronics","Canceled"
"O-36HH0222","merchant__electronics","Canceled"
"O-P6M2KSRM","merchant__bigboxretailer","Processed"
"O-68WXSHXA","merchant__bigboxretailer","Processed"
"O-N3IJL6TI","merchant__electronics","Processed"
"O-X6J1LH53","merchant__electronics","Processed"
"O-3PRA2INF","merchant__electronics","Processed"
"O-PEMPW5F7","merchant__electronics","Processed"
"O-RS5KUJ0J","merchant__clothing","Processed"
"O-8XH15ZDX","merchant__bigboxretailer","Processed"
"O-OGZ2BPBV","merchant__bigboxretailer","Processed"
"O-UW3TKY7M","merchant__electronics","Processed"
"O-FR95O5R1","merchant__electronics","Processed"
"O-7TKTGLX2","merchant__electronics","Processed"
"O-2IA6C392","merchant__electronics","Processed"
"O-V4L8Q49Z","merchant__electronics","Processed"
"O-8DI01V3R","merchant__electronics","In Cart"
"O-XD33GJ8D","merchant__bigboxretailer","Processed"
"O-XVNJTB73","merchant__clothing","Processed"
"O-FS6UIXTS","merchant__clothing","Processed"
"O-J90STMB7","merchant__bigboxretailer","Processed"
"O-XKCTXZEC","merchant__electronics","Processed"
"O-7E2QVOIQ","merchant__electronics","Processed"
"O-Z08QSQLO","merchant__electronics","Processed"
"O-32W046QD","merchant__bigboxretailer","Processed"
"O-EJWHVM9V","merchant__bigboxretailer","Processed"
"O-5MW827N2","merchant__electronics","Processed"
"O-JKGKASJV","merchant__bigboxretailer","Processed"
"O-NZNJDX1O","merchant__clothing","Processed"
"O-YZ8R1BKW","merchant__electronics","Processed"
"O-H3EEGDZ8","merchant__bigboxretailer","Processed"
"O-I90ZPRON","merchant__bigboxretailer","Processed"
"O-CPENUPRM","merchant__electronics","In Cart"
"O-CCWP0NOL","merchant__electronics","Processed"
"O-WCYB77WF","merchant__electronics","Processed"
"O-2WNXW3KU","merchant__bigboxretailer","Processed"
"O-8R80EU9W","merchant__bigboxretailer","Processed"
"O-PB48X491","merchant__bigboxretailer","Processed"
"O-6U6R07ZU","merchant__electronics","Processed"
"O-LDUXTEY1","merchant__electronics","Processed"
"O-RP5C7VFV","merchant__bigboxretailer","In Cart"
"O-B3G3RY91","merchant__clothing","Processed"
"O-DUVAX4UV","merchant__electronics","Processed"
"O-UK53DEY8","merchant__electronics","In Cart"
"O-ZWLS92B7","merchant__bigboxretailer","Canceled"
"O-ZUZM4KGG","merchant__bigboxretailer","Processed"
"O-23LRLEKG","merchant__electronics","Processed"
"O-BHVH3JCG","merchant__electronics","Processed"
"O-CLPLKISN","merchant__electronics","In Cart"
"O-L5QAX8K7","merchant__electronics","Canceled"
"O-12MBGGQB","merchant__bigboxretailer","Processed"
"O-5USFQNAX","merchant__bigboxretailer","In Cart"
"O-ZQ3EARNJ","merchant__electronics","Processed"
"O-4SM5LQ98","merchant__bigboxretailer","Processed"
"O-D04NKP43","merchant__electronics","Processed"
"O-QQR91APK","merchant__electronics","Processed"
"O-NQKEJMUI","merchant__electronics","Processed"
"O-BTJR7JP4","merchant__electronics","Processed"
"O-FTAXT6OX","merchant__electronics","Processed"
"O-K6AV1Q23","merchant__electronics","Processed"
"O-1JJQ07U7","merchant__bigboxretailer","Processed"
"O-N21IKJL4","merchant__clothing","In Cart"
"O-MI6OPX3R","merchant__bigboxretailer","Processed"
"O-W5WVKWKN","merchant__clothing","Processed"
"O-4G988PYT","merchant__electronics","Processed"
"O-DP2KKO74","merchant__electronics","Canceled"
"O-GVGNKB30","merchant__bigboxretailer","Processed"
"O-UNNAG1EU","merchant__electronics","Processed"
"O-5E7URI7S","merchant__electronics","Canceled"
"O-PMVNMQYY","merchant__electronics","Processed"
"O-I5F9HA7E","merchant__electronics","Processed"
"O-6GE4MBG6","merchant__electronics","Canceled"
"O-IBN1HATL","merchant__electronics","Processed"
"O-R3Z91TGG","merchant__clothing","Processed"
"O-PWY549FT","merchant__electronics","Processed"
"O-JP672HFW","merchant__bigboxretailer","Processed"
"O-6H2CQ49L","merchant__bigboxretailer","Processed"
"O-4MAQFZ38","merchant__bigboxretailer","Processed"
"O-SPWP2U6G","merchant__electronics","Processed"
"O-U4KQJWKV","merchant__electronics","Canceled"
"O-4RXA4GZ1","merchant__electronics","Processed"
"O-ZHX1KEJR","merchant__electronics","Processed"
"O-WR7H5SLZ","merchant__electronics","Processed"
"O-H66IEBT4","merchant__bigboxretailer","Processed"
"O-NB6AWOBB","merchant__electronics","Processed"
"O-G4XW2G1O","merchant__bigboxretailer","Processed"
"O-QVHG0KCR","merchant__electronics","In Cart"
"O-VVIWQUUA","merchant__bigboxretailer","Processed"
"O-6HV2XEIE","merchant__electronics","Processed"
"O-4OJA6J0S","merchant__clothing","Processed"
"O-WSRZRDEO","merchant__clothing","Processed"
"O-DXNDVC8A","merchant__electronics","Processed"
"O-P93CMEN7","merchant__electronics","Processed"
"O-35SOXYO4","merchant__clothing","Processed"
"O-QPX356L8","merchant__bigboxretailer","Processed"
"O-RW1WHM7S","merchant__electronics","Processed"
"O-ACS3J6VL","merchant__clothing","Processed"
"O-TEDRJQAE","merchant__electronics","In Cart"
"O-8DM7R5SL","merchant__electronics","Processed"
"O-GAGO9TX1","merchant__electronics","In Cart"
"O-UQ30QPYY","merchant__clothing","Processed"
"O-6FHZYAKE","merchant__electronics","Processed"
"O-949UXV1I","merchant__bigboxretailer","Processed"
"O-LFGG49V4","merchant__clothing","Processed"
"O-QO2BFWJU","merchant__electronics","Processed"
"O-L6JQNVB9","merchant__electronics","Processed"
"O-JOPBW6KO","merchant__bigboxretailer","In Cart"
"O-ZAR3YHKT","merchant__electronics","Canceled"
"O-A2HZRRIQ","merchant__electronics","Processed"
"O-7HDUFU6A","merchant__electronics","Processed"
"O-VE7TKLXA","merchant__bigboxretailer","In Cart"
"O-Q40ZR6O1","merchant__electronics","Processed"
"O-UR1NCDIC","merchant__electronics","Canceled"
"O-BQDM0LJU","merchant__electronics","Processed"
"O-S1Y921C7","merchant__electronics","Processed"
"O-KPSCHD46","merchant__clothing","Processed"
"O-24EB1PVE","merchant__bigboxretailer","Processed"
"O-6GLPAQGB","merchant__bigboxretailer","Processed"
"O-ZNUKUV4F","merchant__electronics","Processed"
"O-D6AK88L8","merchant__electronics","Processed"
"O-7DBQV8VZ","merchant__electronics","Processed"
"O-S9SQQGCI","merchant__bigboxretailer","Processed"
"O-ATEBZRZ0","merchant__clothing","Processed"
"O-FNQI13UL","merchant__bigboxretailer","Processed"
"O-Y3X0GWQY","merchant__bigboxretailer","Processed"
"O-14MQ0MKA","merchant__electronics","Processed"
"O-DMR7TZ8D","merchant__electronics","Processed"
"O-4AQYWOV4","merchant__clothing","Processed"
"O-8UEFJK3V","merchant__electronics","Processed"
"O-U01JMAVO","merchant__clothing","In Cart"
"O-AF2RRHCJ","merchant__electronics","Processed"
"O-0QHR1MSE","merchant__electronics","Processed"
"O-7WG475TA","merchant__clothing","Canceled"
"O-41Q9UBTM","merchant__bigboxretailer","Processed"
"O-Z3UFKSLW","merchant__bigboxretailer","Processed"
"O-TX47FL3S","merchant__electronics","Processed"
"O-BBSIDYOI","merchant__electronics","Processed"
"O-F0KEEMEO","merchant__bigboxretailer","Processed"
"O-PH17TQR0","merchant__electronics","Processed"
"O-94IE7OYM","merchant__electronics","Processed"
"O-3UMPJP5F","merchant__bigboxretailer","Canceled"
"O-AC5KKTOV","merchant__electronics","Canceled"
"O-4J3I059L","merchant__bigboxretailer","Processed"
"O-BWQD97EI","merchant__electronics","In Cart"
"O-VBD1YKZ2","merchant__bigboxretailer","Processed"
"O-HVRYAVYI","merchant__electronics","Processed"
"O-FLVEYUBV","merchant__clothing","Processed"
"O-FSM6FGF2","merchant__electronics","Processed"
"O-9WPQOCKX","merchant__electronics","Processed"
"O-RMW2019N","merchant__electronics","In Cart"
"O-ORFM8BHP","merchant__bigboxretailer","Processed"
"O-0TU7R2GN","merchant__electronics","Processed"
"O-OQG5R2C6","merchant__electronics","Processed"
"O-VF2LOBYK","merchant__electronics","Processed"
"O-EOE1X9N7","merchant__clothing","Processed"
"O-6EUJT2B3","merchant__electronics","Processed"
"O-7CMN5CUU","merchant__clothing","Processed"
"O-TB4D6IHF","merchant__electronics","Processed"
"O-KYK8UX2W","merchant__electronics","Processed"
"O-US9NZ3BL","merchant__bigboxretailer","In Cart"
"O-7IKHKZDY","merchant__electronics","Processed"
"O-EVNUJMOU","merchant__bigboxretailer","Processed"
"O-5KYNXOCF","merchant__electronics","Processed"
"O-BXW76X46","merchant__electronics","Processed"
"O-FKFTXEQP","merchant__electronics","Processed"
"O-XN5K2F64","merchant__electronics","Processed"
"O-GSV93PI3","merchant__electronics","In Cart"
"O-ZAVSEI7W","merchant__bigboxretailer","Processed"
"O-QZJ2GG6W","merchant__bigboxretailer","Processed"
"O-6FBWQTAF","merchant__electronics","Processed"
"O-19ENSF09","merchant__bigboxretailer","Processed"
"O-9J3ROV1V","merchant__electronics","Canceled"
"O-ZRF7O8DL","merchant__electronics","Canceled"
"O-V2C2M6FA","merchant__electronics","Canceled"
"O-4Y82P3JI","merchant__electronics","Processed"
"O-X83GPJN6","merchant__electronics","Processed"
"O-K7TAQ68J","merchant__electronics","Processed"
"O-865C1J67","merchant__bigboxretailer","Processed"
"O-P2ACQBHP","merchant__electronics","Processed"
"O-0U0N9OSB","merchant__electronics","Processed"
"O-UBGQEYC7","merchant__clothing","Processed"
"O-QJ9F2J6U","merchant__clothing","Canceled"
"O-5UYY01A6","merchant__bigboxretailer","Processed"
"O-IK5Z2GGF","merchant__electronics","Processed"
"O-4NJARQJO","merchant__electronics","Canceled"
"O-7P4CUUME","merchant__electronics","In Cart"
"O-NR6VWT77","merchant__electronics","Processed"
"O-VSEAPBF9","merchant__electronics","Processed"
"O-ETLS36IU","merchant__electronics","Processed"
"O-JN1F0NP3","merchant__electronics","Processed"
"O-PZHVUVJZ","merchant__bigboxretailer","Processed"
"O-YGZB8ZMX","merchant__bigboxretailer","Processed"
"O-Q9M32ARZ","merchant__electronics","Processed"
"O-UTVCDVLM","merchant__bigboxretailer","Processed"
"O-ODY5C123","merchant__electronics","Processed"
"O-CJKCLGUN","merchant__clothing","Processed"
"O-TG6GBKSR","merchant__clothing","Processed"
"O-USVJHF7I","merchant__clothing","Processed"
"O-YHL077XA","merchant__electronics","Processed"
"O-GYGREB3M","merchant__clothing","Processed"
"O-J1YTOLIP","merchant__electronics","Processed"
"O-V3XY1UFH","merchant__clothing","Processed"
"O-DPMVC5IS","merchant__electronics","Processed"
"O-XFAHGX8R","merchant__bigboxretailer","Processed"
"O-2I1F779J","merchant__electronics","In Cart"
"O-UHMM5UQX","merchant__electronics","Processed"
"O-BFVODPPO","merchant__bigboxretailer","Processed"
"O-ZKOI6X6W","merchant__electronics","Processed"
"O-H3CQ55WZ","merchant__electronics","Processed"
"O-S1CMR69E","merchant__clothing","Processed"
"O-00DLE1XA","merchant__bigboxretailer","Canceled"
"O-4TZL0GVM","merchant__electronics","Processed"
"O-9GK2SSK6","merchant__electronics","Processed"
"O-KZUHQXMH","merchant__electronics","In Cart"
"O-70964K4Y","merchant__clothing","Processed"
"O-J5FI1LOB","merchant__clothing","In Cart"
"O-PTWMFNHZ","merchant__electronics","Processed"
"O-O1SHRNFO","merchant__clothing","Processed"
"O-V7Y33PFZ","merchant__electronics","Processed"
"O-7HEAWP92","merchant__clothing","Processed"
"O-0DOBTGL8","merchant__electronics","In Cart"
"O-RBRS5F62","merchant__clothing","Processed"
"O-KU4KY9Y9","merchant__bigboxretailer","Processed"
"O-16GL87X8","merchant__bigboxretailer","In Cart"
"O-5Q6T5KBR","merchant__electronics","Processed"
"O-J7QOH1CP","merchant__clothing","Processed"
"O-ZC08FKY0","merchant__clothing","In Cart"
"O-DF0KLJP8","merchant__electronics","Processed"
"O-HPETDW4I","merchant__clothing","Processed"
"O-X1I7CL77","merchant__bigboxretailer","Processed"
"O-O4TGX1ZF","merchant__electronics","Processed"
"O-SUQV8TWX","merchant__clothing","Processed"
"O-SQ4MGGZQ","merchant__bigboxretailer","Processed"
"O-9YFNU8JL","merchant__bigboxretailer","In Cart"
"O-JD7BHXW7","merchant__electronics","Processed"
"O-W748DOJ7","merchant__electronics","Processed"
"O-HK65DCCL","merchant__electronics","Processed"
"O-QWEI7Y7V","merchant__electronics","Canceled"
"O-0BFDEQRK","merchant__clothing","Processed"
"O-2C4P1G0P","merchant__clothing","Processed"
"O-2P26TXLP","merchant__clothing","Processed"
"O-Y6CNZBEV","merchant__bigboxretailer","Processed"
"O-46XL6ZNU","merchant__clothing","Processed"
"O-DBR5HZ1J","merchant__clothing","Processed"
"O-R6BMQPUS","merchant__electronics","Processed"
"O-INGRH0HM","merchant__electronics","Processed"
"O-WGNBIQZM","merchant__clothing","Processed"
"O-YH4IYCIY","merchant__clothing","Processed"
"O-3UIDUO0L","merchant__electronics","Processed"
"O-QAWT9ZMO","merchant__bigboxretailer","Processed"
"O-XNAKRTZJ","merchant__clothing","In Cart"
"O-GEU6E4H1","merchant__clothing","Processed"
"O-QPRPYPUO","merchant__electronics","Processed"
"O-XUCHAWNB","merchant__bigboxretailer","Processed"
"O-UC6OUOXY","merchant__clothing","Processed"
"O-56PSAB5H","merchant__electronics","Processed"
"O-JHYXPFX0","merchant__electronics","In Cart"
"O-DZUW4STR","merchant__clothing","Processed"
"O-80HR9LQP","merchant__bigboxretailer","Processed"
"O-0SDY4FK4","merchant__electronics","Processed"
"O-265ODYVK","merchant__clothing","In Cart"
"O-T5B51ZQ7","merchant__bigboxretailer","Processed"
"O-7CTBNZ4C","merchant__electronics","Processed"
"O-QCNPA0IC","merchant__electronics","Processed"
"O-9UWWCZW6","merchant__bigboxretailer","Processed"
"O-4SMZSBU9","merchant__clothing","Canceled"
"O-3I1I1IQ9","merchant__clothing","Processed"
"O-HQOV2J18","merchant__clothing","Processed"
"O-OFAGWRZY","merchant__clothing","Processed"
"O-RYGRMPQC","merchant__clothing","Processed"
"O-D6AE25MU","merchant__clothing","Processed"
"O-CN2L22S4","merchant__bigboxretailer","Processed"
"O-LAMM95MY","merchant__electronics","Processed"
"O-ND6G3QA0","merchant__bigboxretailer","Processed"
"O-6X61ZUIE","merchant__electronics","Canceled"
"O-2BT55Y0A","merchant__clothing","Processed"
"O-BTGDRU53","merchant__clothing","Processed"
"O-BFD29A8W","merchant__electronics","Processed"
"O-70TI5YJ5","merchant__bigboxretailer","Processed"
"O-TF9E6L66","merchant__clothing","Processed"
"O-R9PY42SP","merchant__electronics","Processed"
"O-S24DPRTX","merchant__electronics","In Cart"
"O-FV2KRUWD","merchant__bigboxretailer","Processed"
"O-YE8RCKJD","merchant__electronics","Processed"
"O-SCA5YSM9","merchant__electronics","Processed"
"O-O7TO80PF","merchant__bigboxretailer","Processed"
"O-HSKS82SM","merchant__bigboxretailer","Processed"
"O-REGV8PCB","merchant__electronics","Processed"
"O-DPD4NQJI","merchant__bigboxretailer","Processed"
"O-D6XBB8XD","merchant__electronics","Processed"
"O-A4354HA7","merchant__electronics","Processed"
"O-1KOTSYW0","merchant__bigboxretailer","In Cart"
"O-ROI11W7F","merchant__electronics","Processed"
"O-KRBQ582N","merchant__electronics","Processed"
"O-B1AOPIHT","merchant__electronics","Processed"
"O-KL3MUF45","merchant__bigboxretailer","Processed"
"O-IWLJ112L","merchant__electronics","Processed"
"O-R03JM72N","merchant__bigboxretailer","Processed"
"O-XHUCAMRH","merchant__clothing","Processed"
"O-0K1OOPGT","merchant__electronics","Processed"
"O-BTPBOZTA","merchant__clothing","Processed"
"O-UQX3GCW7","merchant__electronics","Canceled"
"O-F9T23J8X","merchant__bigboxretailer","Processed"
"O-B08NF4PJ","merchant__electronics","Processed"
"O-GA2MAA1E","merchant__electronics","Processed"
"O-CCQQHND3","merchant__electronics","Processed"
"O-TFB00N40","merchant__clothing","Processed"
"O-RVPLIJM7","merchant__clothing","Processed"
"O-JGSCWUK2","merchant__bigboxretailer","Processed"
"O-QML9CX87","merchant__electronics","Processed"
"O-53SOBX4R","merchant__clothing","Processed"
"O-42N5FSD9","merchant__electronics","Canceled"
"O-GANF6CA7","merchant__electronics","Processed"
"O-V1FOGR9I","merchant__electronics","Processed"
"O-89O1IPEO","merchant__clothing","Processed"
"O-YSQUIMPX","merchant__electronics","In Cart"
"O-VF6I3GTU","merchant__clothing","Processed"
"O-FSIM89ZG","merchant__clothing","Processed"
"O-B9YPYNWF","merchant__clothing","Processed"
"O-YC6WU17U","merchant__clothing","Processed"
"O-SNFIURNN","merchant__clothing","Processed"
"O-B6NYZ4KZ","merchant__clothing","Processed"
"O-T6B99HFQ","merchant__electronics","Processed"
"O-JXYQE7XT","merchant__clothing","Processed"
"O-VYUFM6T3","merchant__clothing","Processed"
"O-DLOM4EOY","merchant__electronics","Processed"
"O-D8ZXD6F9","merchant__clothing","In Cart"
"O-L12K65Z8","merchant__electronics","In Cart"
"O-VU46QZ7D","merchant__clothing","Processed"
"O-208GQY64","merchant__bigboxretailer","Processed"
"O-9BET5L7D","merchant__bigboxretailer","Processed"
"O-F1ZK36TP","merchant__clothing","Processed"
"O-7WVH1JHV","merchant__electronics","Processed"
"O-L1ISPBI4","merchant__clothing","Canceled"
"O-Z3EDIXMW","merchant__clothing","Processed"
"O-2AAE1NK3","merchant__clothing","Processed"
"O-W5SMU8WI","merchant__bigboxretailer","Processed"
"O-S20K9YFF","merchant__clothing","Processed"
"O-K4QR5V03","merchant__clothing","Processed"
"O-DHHP1H4J","merchant__clothing","Processed"
"O-6NGF57ZU","merchant__clothing","Processed"
"O-HB2388NA","merchant__electronics","Processed"
"O-S47IZHPG","merchant__clothing","Canceled"
"O-QSVEV0UX","merchant__clothing","Processed"
"O-U212KW0X","merchant__electronics","Processed"
"O-S8M4VRZB","merchant__clothing","In Cart"
"O-YCAV6DW9","merchant__clothing","Processed"
"O-JPX1FGHN","merchant__clothing","Processed"
"O-NAKUY398","merchant__clothing","In Cart"
"O-YN06D7OY","merchant__electronics","Processed"
"O-HDAP4JMH","merchant__clothing","Processed"
"O-YCHV6DWL","merchant__clothing","Processed"
"O-U8OTCDCK","merchant__electronics","Processed"
"O-YTHXGF3E","merchant__clothing","Processed"
"O-VIXFA48S","merchant__bigboxretailer","Processed"
"O-ZZCE12MM","merchant__clothing","Processed"
"O-G12L44X6","merchant__bigboxretailer","Processed"
"O-IVV7ZLHF","merchant__bigboxretailer","Processed"
"O-JKN56YLN","merchant__bigboxretailer","Processed"
"O-GG6E88Z6","merchant__clothing","In Cart"
"O-JYXNM3KK","merchant__electronics","Processed"
"O-H0W6JJKA","merchant__clothing","Processed"
"O-YDW546U6","merchant__bigboxretailer","Processed"
"O-GQAHHNUW","merchant__clothing","Processed"
"O-29MD6O0H","merchant__bigboxretailer","Processed"
"O-4UPJ900I","merchant__bigboxretailer","Processed"
"O-17XKGVBS","merchant__bigboxretailer","Processed"
"O-0IO4MWBA","merchant__bigboxretailer","In Cart"
"O-YT99B8ZQ","merchant__clothing","Canceled"
"O-WSYIBG0T","merchant__electronics","Processed"
"O-PJPCOVA0","merchant__electronics","Processed"
"O-E28URDOC","merchant__bigboxretailer","Processed"
"O-7YJ9M2XN","merchant__clothing","Processed"
"O-0SUQ7Q2X","merchant__bigboxretailer","Processed"
"O-X3UI9TVG","merchant__clothing","Processed"
"O-ONRJHIA5","merchant__electronics","Processed"
"O-ZNBUDJTZ","merchant__electronics","Processed"
"O-HFY8OUER","merchant__electronics","Canceled"
"O-3UE8XHD7","merchant__electronics","Canceled"
"O-PQBKH9EG","merchant__clothing","Processed"
"O-EIJSF5QA","merchant__electronics","Processed"
"O-0YU2JEVG","merchant__bigboxretailer","Processed"
"O-5R2VMWVB","merchant__bigboxretailer","Processed"
"O-27ZR6Y0H","merchant__electronics","Processed"
"O-TK44U0XJ","merchant__electronics","Processed"
"O-BZBLTBYI","merchant__bigboxretailer","Processed"
"O-67P0NMBA","merchant__electronics","In Cart"
"O-1G4EFGFF","merchant__electronics","Canceled"
"O-J2N96L79","merchant__clothing","Processed"
"O-RI99N788","merchant__bigboxretailer","Processed"
"O-9LB3SAXZ","merchant__clothing","In Cart"
"O-ZQP7ZZSB","merchant__bigboxretailer","Processed"
"O-WKZ3WM7U","merchant__clothing","Canceled"
"O-7GU3WHEA","merchant__clothing","Processed"
"O-53CJA8QJ","merchant__bigboxretailer","In Cart"
"O-5T0G44XU","merchant__electronics","Processed"
"O-E855P5N0","merchant__bigboxretailer","Processed"
"O-TJURP5K5","merchant__bigboxretailer","Processed"
"O-U90EAF0C","merchant__clothing","Processed"
"O-2B6PJIPZ","merchant__electronics","In Cart"
"O-EDVON83D","merchant__electronics","Processed"
"O-AIKTXJ1U","merchant__bigboxretailer","Processed"
"O-XQZBGNL4","merchant__clothing","Processed"
"O-3361ZLNG","merchant__clothing","Processed"
"O-UFTGUDL8","merchant__electronics","Processed"
"O-TWJ2R22S","merchant__clothing","Processed"
"O-6U2RDCTT","merchant__electronics","Processed"
"O-R0VM7UYB","merchant__clothing","Processed"
"O-P9DBN2BE","merchant__electronics","Processed"
"O-3Y2FP634","merchant__bigboxretailer","Processed"
"O-OQFVEH7U","merchant__electronics","Processed"
"O-ZKVAA7H7","merchant__clothing","Processed"
"O-TWXRE1WZ","merchant__bigboxretailer","Processed"
"O-NVVPP3CH","merchant__electronics","Processed"
"O-JNP926A1","merchant__clothing","Canceled"
"O-28516XS2","merchant__clothing","Processed"
"O-5BI8SWW0","merchant__clothing","Processed"
"O-MEX8DY1F","merchant__electronics","Processed"
"O-2IAY5CZV","merchant__electronics","Processed"
"O-XAYIYIW2","merchant__electronics","Processed"
"O-9ONWSSE4","merchant__clothing","Processed"
"O-PKQGNFWV","merchant__bigboxretailer","Processed"
"O-W6Y2RLOO","merchant__electronics","Processed"
"O-9G10Q5KA","merchant__electronics","In Cart"
"O-IFX7FFRN","merchant__clothing","Processed"
"O-R28M11M0","merchant__clothing","Processed"
"O-P6UZ9R8R","merchant__clothing","Processed"
"O-1U1QCVMC","merchant__clothing","Processed"
"O-9YG6II0N","merchant__electronics","Processed"
"O-232XYVP6","merchant__electronics","Processed"
"O-OWGX9GSW","merchant__clothing","Processed"
"O-ITJ9MYVP","merchant__electronics","Processed"
"O-8XDGECD0","merchant__electronics","In Cart"
"O-PF4WMO8E","merchant__bigboxretailer","Processed"
"O-5MU5Q8T7","merchant__clothing","Processed"
"O-5LBBJQOE","merchant__bigboxretailer","In Cart"
"O-OY1VX9Y8","merchant__electronics","Processed"
"O-UU5NLTJN","merchant__bigboxretailer","In Cart"
"O-Z33LWQWB","merchant__clothing","Processed"
"O-14YJHBBS","merchant__clothing","In Cart"
"O-8B0IJBBI","merchant__bigboxretailer","Processed"
"O-B10LIFXK","merchant__bigboxretailer","Processed"
"O-NZWLGD79","merchant__clothing","Processed"
"O-MMNSXSL1","merchant__electronics","Processed"
"O-3AS0WDFT","merchant__bigboxretailer","Processed"
"O-D85AF2EA","merchant__clothing","Processed"
"O-DRX4G2JH","merchant__bigboxretailer","Processed"
"O-F7JR5SO7","merchant__clothing","Processed"
"O-1CFZLUF9","merchant__electronics","Processed"
"O-TDOPZ4NG","merchant__electronics","Processed"
"O-3R2ZKKPJ","merchant__electronics","Canceled"
"O-PFPO8D80","merchant__electronics","Processed"
"O-PQGBXFCQ","merchant__bigboxretailer","Processed"
"O-BERXAMOQ","merchant__clothing","Processed"
"O-HWFKZDFC","merchant__electronics","Processed"
"O-R8NU87K2","merchant__clothing","Processed"
"O-XPUGYHH5","merchant__bigboxretailer","Processed"
"O-UBJU9AIC","merchant__clothing","Processed"
"O-29AEQMD0","merchant__electronics","Processed"
"O-GG1A20WN","merchant__bigboxretailer","Processed"
"O-KTZGQ5UO","merchant__clothing","Processed"
"O-7YS62ZNF","merchant__clothing","Processed"
"O-22ROTP3N","merchant__clothing","Processed"
"O-NRV1YFE4","merchant__electronics","Processed"
"O-W9FRJ0NX","merchant__electronics","Processed"
"O-KVNVUHG3","merchant__clothing","Processed"
"O-QJEKDQ68","merchant__electronics","Processed"
"O-SCLTZLWL","merchant__bigboxretailer","Processed"
"O-5MEKZJGV","merchant__electronics","Processed"
"O-QU74HX8O","merchant__bigboxretailer","Processed"
"O-PWEO8Y00","merchant__bigboxretailer","Processed"
"O-3LTPJKA9","merchant__bigboxretailer","Processed"
"O-AILEDQ02","merchant__clothing","In Cart"
"O-YQSILK8I","merchant__bigboxretailer","Processed"
"O-0AX7ND1Z","merchant__clothing","Processed"
"O-DX08QPZY","merchant__clothing","Processed"
"O-OSIBQ9JO","merchant__bigboxretailer","Processed"
"O-4L8S5IDW","merchant__bigboxretailer","In Cart"
"O-UNP2CIFB","merchant__bigboxretailer","Processed"
"O-22DP6TQQ","merchant__clothing","Processed"
"O-WYPZHH7O","merchant__electronics","Processed"
"O-M3WB3CLB","merchant__clothing","Processed"
"O-EGCUE5AT","merchant__bigboxretailer","Canceled"
"O-EKBGXNJ4","merchant__clothing","Processed"
